# projection-study.tsv — per-OCS-lexeme detail of the phase-1 projection study.
# generated-by: cargo xtask projection-study
# contract: docs/UNIFIED_LANGUAGE_PROMPT.md (execution plan step 1).
lexeme_id	pos	lemma	candidates	match_kind	matched_key	cells	cells_exact	cells_accent_blind	cells_divergent	cells_unprojectable
вина|noun|194bab2794283dd8	noun	вина	1	registered-lexeme	вина	21	0	14	7	0
винарь|noun|9c6a14b12621d301	noun	винарь	1	none		23	0	0	23	0
вино|noun|9946ce45b3bdb440	noun	вино	1	none		21	0	12	9	0
виноградъ|noun|e7c4f804f9d09c20	noun	виноградъ	1	none		21	0	0	21	0
виньникъ|noun|527c5d1ca5b720e2	noun	виньникъ	3	none		21	0	0	21	0
висѣти|verb|b0b65e9954d11b94	verb	висѣти	1	none		40	0	2	38	0
витати|verb|8ef433574eec1de1	verb	витати	1	registered-lexeme	витати	11	0	1	10	0
вихъръ|noun|8fca898b4a992f3a	noun	вихъръ	3	oracle-type	вихръ	21	0	6	15	0
влага|noun|9ee5d333d378ae4c	noun	влага	1	none		21	0	8	13	0
владати|verb|1a32f339b2a7c4c9	verb	владати	1	none		11	0	0	11	0
владычица|noun|b7c959ede743ead0	noun	владычица	1	registered-lexeme	владычица	21	0	1	20	0
владѣти|verb|198510a611f854a0	verb	владѣти	1	registered-lexeme	владѣти	42	0	2	40	0
владꙑка|noun|7c7bbcfae2d311a4	noun	владꙑка	1	registered-lexeme	владыка	21	0	10	11	0
владꙑчьствиѥ|noun|ab3626acc06c2f0a	noun	владꙑчьствиѥ	3	none		21	0	0	21	0
владꙑчьство|noun|559c1d17c4394046	noun	владꙑчьство	3	oracle-type	владычество	21	0	7	14	0
власвимисати|verb|641e89d4c91f608a	verb	власвимисати	1	none		11	0	0	11	0
власвимиꙗ|noun|b60d3e95bbcce0d3	noun	власвимиꙗ	1	none		21	0	0	21	0
властел҄ь|noun|5c084c955377d883	noun	властел҄ь	1	none		23	0	6	17	0
власти|verb|98b89ec2a120cb54	verb	власти	1	oracle-type	власти	11	0	1	10	0
власть|noun|46e5e8607f2d22bd	noun	власть	1	registered-lexeme	власть	26	0	15	11	0
власъ|noun|effad8669f50ede2	noun	власъ	1	registered-lexeme	власъ	21	0	15	6	0
власѣнъ|adj|7f4d648de7bc3e69	adj	власѣнъ	1	none		252	0	0	252	0
влахъ|noun|1125806ffaa5b274	noun	влахъ	1	none		21	0	3	18	0
влъснѫти|verb|c61082a756a00a48	verb	влъснѫти	6	none		11	0	0	11	0
влъхвъ|noun|d14f094cc041f160	noun	влъхвъ	3	none		23	0	0	23	0
влъчьць|noun|22b017d106e5b3ce	noun	влъчьць	9	none		21	0	0	21	0
влъшьба|noun|53a52f7ea952b8c6	noun	влъшьба	9	none		21	0	0	21	0
влъшьствиѥ|noun|eba6c081ab2090b1	noun	влъшьствиѥ	9	none		21	0	0	21	0
влъшьство|noun|786527d54467807f	noun	влъшьство	9	none		21	0	0	21	0
влькъ|noun|e03019cf3c009766	noun	влькъ	3	none		23	0	0	23	0
вльнѥниѥ|noun|a017a8625825550f	noun	вльнѥниѥ	3	none		21	0	0	21	0
вльчьць|noun|215eb2141b47301d	noun	вльчьць	9	none		21	0	0	21	0
влѣщи|verb|fa82823269b55944	verb	влѣщи	1	none		11	0	0	11	0
вода|noun|f5dab839ac7f4661	noun	вода	1	registered-lexeme	вода	21	0	18	3	0
водити|verb|a52d3e708985e520	verb	водити	1	registered-lexeme	водити	11	0	3	8	0
водонось|noun|bbecf7f538a69aaf	noun	водонось	1	none		26	0	10	16	0
водьнъ|adj|9837ce6a05c4e64d	adj	водьнъ	3	none		252	0	38	214	0
вождь|noun|0e447114993e6e6d	noun	вождь	1	registered-lexeme	вождь	23	0	17	6	0
возити|verb|817674f85146ebd0	verb	возити	1	none		43	0	0	43	0
возъ|noun|096ce552b062db3d	noun	возъ	1	none		21	0	0	21	0
воина|noun|f471d980d0df75a9	noun	воина	1	oracle-type	воина	21	0	14	7	0
воинъ|noun|e255f4d80f65b1a1	noun	воинъ	1	registered-lexeme	воинъ	23	0	21	2	0
воиньство|noun|f3dfe2bee4430b27	noun	воиньство	3	oracle-type	воинство	21	0	18	3	0
волъ|noun|bc8068d9b7d6e40b	noun	волъ	1	registered-lexeme	волъ	21	0	13	8	0
вол҄ꙗ|noun|3e862d6c7eed6509	noun	вол҄ꙗ	1	registered-lexeme	волѧ	21	0	15	6	0
вонꙗти|verb|32c768739793d44f	verb	вонꙗти	1	none		11	0	0	11	0
воскъ|noun|8a1d20145278486c	noun	воскъ	1	registered-lexeme	воскъ	21	0	3	18	0
воурилъ|noun|6175cd2407e17229	noun	воурилъ	1	none		21	0	0	21	0
вощага|noun|4dbaa8a7b4ddc1c6	noun	вощага	1	none		21	0	0	21	0
воѥвати|verb|636566e2c0682927	verb	воѥвати	1	oracle-type	воевати	11	0	2	9	0
воѥвода|noun|f2ce8715955b63ae	noun	воѥвода	1	oracle-type	воевода	21	0	19	2	0
воѥводьство|noun|51650ead6d1494f9	noun	воѥводьство	3	none		21	0	1	20	0
врабии|noun|93b7eb61f49564b5	noun	врабии	1	none		21	0	0	21	0
вравиꙗ|noun|52e512a386100904	noun	вравиꙗ	1	none		21	0	0	21	0
врагъ|noun|8eb04918f509af0b	noun	врагъ	1	registered-lexeme	врагъ	23	0	17	6	0
вражениѥ|noun|c62264dfa7cd6f42	noun	вражениѥ	1	none		21	0	0	21	0
вражьда|noun|76157e5cdc05e4bb	noun	вражьда	3	oracle-type	вражда	21	0	14	7	0
вранъ|noun|a1b3ef462bee2d4e	noun	вранъ	1	registered-lexeme	вранъ	21	0	16	5	0
враска|noun|1dbc566421469376	noun	враска	1	none		21	0	0	21	0
врата|noun|787fbd79651b90a1	noun	врата	1	registered-lexeme	врата	7	0	7	0	0
вратарь|noun|ab9dfcdbfbdbf830	noun	вратарь	1	none		23	0	8	15	0
вратити|verb|32b39b7c3643fc32	verb	вратити	1	none		11	0	1	10	0
вратъ|noun|bcd9828e53ad0030	noun	вратъ	1	oracle-type	вратъ	21	0	12	9	0
вратъкъ|adj|aa56797946a320b7	adj	вратъкъ	3	none		252	0	0	252	0
вратьникъ|noun|51c5ae00d84f53e4	noun	вратьникъ	3	oracle-type	вратникъ	23	0	5	18	0
врачь|noun|1c0cf773835f177c	noun	врачь	1	registered-lexeme	врачь	23	0	13	10	0
врачьба|noun|0b4293a82f4a0922	noun	врачьба	3	oracle-type	врачба	21	0	1	20	0
връзѣꙗ|noun|9a73987774d4d12c	noun	връзѣꙗ	3	none		21	0	0	21	0
връста|noun|15d50b9f9a541f2c	noun	връста	3	none		21	0	0	21	0
врътъ|noun|bba301b3775c759e	noun	врътъ	3	none		21	0	0	21	0
врьбиѥ|noun|9db00c9be7217b7e	noun	врьбиѥ	3	none		21	0	0	21	0
врьвь|noun|3e35a0ea89b4d9a1	noun	врьвь	3	none		26	0	0	26	0
врьгнѫти|verb|d9bf612043d46030	verb	врьгнѫти	6	none		11	0	0	11	0
врьста|noun|206509d47908e8e9	noun	врьста	3	none		21	0	0	21	0
врьтоградарь|noun|b9c56f8a832ffc76	noun	врьтоградарь	3	none		23	0	0	23	0
врьтоградъ|noun|9f4cd0e96d00f280	noun	врьтоградъ	3	none		21	0	0	21	0
врьтьпъ|noun|a073c296b21c7b92	noun	врьтьпъ	9	none		21	0	0	21	0
врьтѣти|verb|b421f0899cb486f1	verb	врьтѣти	3	none		40	0	0	40	0
врьхъ|noun|f16c51d3eba3dad8	noun	врьхъ	3	registered-lexeme	врьхъ	21	0	0	21	0
врѣдити|verb|e06e2b99c537c0d7	verb	врѣдити	1	none		11	0	0	11	0
врѣдъ|noun|5f07212fdaca93ab	noun	врѣдъ	1	none		21	0	0	21	0
врѣменьнъ|adj|13f8a913161933fd	adj	врѣменьнъ	3	none		252	0	0	252	0
врѣмѧ|noun|8be9583e9a2b7dac	noun	врѣмѧ	1	none		21	0	0	21	0
врѣтено|noun|0461c95ed09f3db4	noun	врѣтено	1	none		21	0	0	21	0
врѣтище|noun|25c7be7beca7b032	noun	врѣтище	1	registered-lexeme	врѣтище	21	0	0	21	0
врѣщи|verb|def2e5b3394b51d1	verb	врѣщи	1	none		11	0	0	11	0
въбдъ|noun|3d1f490399eb2c75	noun	въбдъ	3	none		21	0	0	21	0
въвадити|verb|0c42a0fa85870eec	verb	въвадити	3	none		43	0	0	43	0
въвлѣщи|verb|1bb7981664dbb6f9	verb	въвлѣщи	3	none		11	0	0	11	0
въврѣти|verb|b60326bc73cf6934	verb	въврѣти	3	none		11	0	0	11	0
въврѣщи|verb|6d5ed390b57b706c	verb	въврѣщи	3	registered-lexeme	въврѣщи	11	0	0	11	0
въдова|noun|332c1728f2c01150	noun	въдова	3	oracle-type	вдова	21	0	16	5	0
въдовица|noun|9ce061399fae2d54	noun	въдовица	3	oracle-type	вдовица	21	0	5	16	0
въжаганиѥ|noun|d0ff7f84dff81d67	noun	въжаганиѥ	3	none		21	0	0	21	0
възбоудити|verb|8613fa68548e63c2	verb	възбоудити	3	none		43	0	9	34	0
възварити|verb|70f5d1e4c90f44a7	verb	възварити	3	none		11	0	0	11	0
възвитиѥ|noun|a5be31bbf7e9370c	noun	възвитиѥ	3	none		21	0	0	21	0
възвить|noun|96f8297b0eab8d33	noun	възвить	3	none		26	0	0	26	0
възвратити|verb|c3302d7f735073a8	verb	възвратити	3	registered-lexeme	возвратити	11	0	3	8	0
възгорѣти|verb|330d104790de7dd9	verb	възгорѣти	3	none		11	0	0	11	0
въздвигъ|noun|4e7274685e7da095	noun	въздвигъ	3	oracle-type	воздвигъ	21	0	4	17	0
въздоухъ|noun|000146c24d2fa4c9	noun	въздоухъ	3	oracle-type	воздухъ	21	0	11	10	0
въздрастъ|noun|b9874c2bb0357bed	noun	въздрастъ	3	none		21	0	0	21	0
възирати|verb|675e8d70ec399545	verb	възирати	3	oracle-type	взирати	11	0	1	10	0
възити|verb|c3ca650d3ade4dd0	verb	възити	3	registered-lexeme	възити	40	0	2	38	0
възлюбити|verb|e4d48472bf092d73	verb	възлюбити	3	registered-lexeme	възлюбити	43	0	17	26	0
възмѫтити|verb|d070459b1fa6311b	verb	възмѫтити	6	oracle-type	возмутити	11	0	3	8	0
възмѫщеньѥ|noun|470d7cf81122c8fd	noun	възмѫщеньѥ	18	none		21	0	6	15	0
възнесениѥ|noun|b9b38cb96794ee19	noun	възнесениѥ	3	none		21	0	0	21	0
възнести|verb|c8a1f4466bf9f00c	verb	възнести	3	registered-lexeme	вознести	42	0	13	29	0
възоръ|noun|7e25729049472a0d	noun	възоръ	3	oracle-type	взоръ	21	0	8	13	0
възьмати|verb|5ff5ff1b55f2f058	verb	възьмати	9	none		11	0	0	11	0
възѧти|verb|5937f9cb6f997b03	verb	възѧти	3	registered-lexeme	възѧти	42	0	17	25	0
въкоусити|verb|4dc5a0b096bacf77	verb	въкоусити	3	oracle-type	вкусити	11	0	2	9	0
въкоусъ|noun|c065c7f6f284e7af	noun	въкоусъ	3	oracle-type	вкусъ	21	0	5	16	0
вълагалище|noun|844bf5b97f786952	noun	вълагалище	3	oracle-type	влагалище	21	0	12	9	0
вълагати|verb|da2a7a6e7aa48bb0	verb	вълагати	3	none		11	0	0	11	0
вълазъ|noun|ac14174c7f93a4ff	noun	вълазъ	3	none		21	0	0	21	0
въловьнъ|adj|2cccaa9d7170228f	adj	въловьнъ	9	none		252	0	0	252	0
вълѣсти|verb|d61ff28ce23e4584	verb	вълѣсти	3	none		11	0	1	10	0
вънимати|verb|b1f769d028ab0815	verb	вънимати	3	oracle-type	внимати	11	0	1	10	0
вънити|verb|99a7d4276bb71aee	verb	вънити	3	registered-lexeme	внити	40	0	15	25	0
въпити|verb|03acbd9550cdc15b	verb	въпити	3	oracle-type	вопити	11	0	4	7	0
въпль|noun|cf478996d915a398	noun	въпль	3	registered-lexeme	вопль	21	0	17	4	0
въпрашати|verb|32f497bc96ae6aa0	verb	въпрашати	3	none		11	0	0	11	0
въпросити|verb|6d523149814f8984	verb	въпросити	3	registered-lexeme	въпросити	11	0	4	7	0
въпросъ|noun|3c810819c384ef2e	noun	въпросъ	3	none		21	0	5	16	0
въринѫти|verb|3c4b9d0a2ab47326	verb	въринѫти	6	oracle-type	вринути	11	0	1	10	0
върѣснити|verb|bcfbe8ca239a47a6	verb	върѣснити	3	none		43	0	0	43	0
въселити|verb|a67b88b581736708	verb	въселити	3	oracle-type	вселити	11	0	3	8	0
въселѥнаꙗ|noun|be272afaeda517df	noun	въселѥнаꙗ	3	none		21	0	0	21	0
въселѥнъ|adj|b42d3a70d1af9a89	adj	въселѥнъ	3	none		252	0	4	248	0
въскакати|verb|cd410e49b1f9eb98	verb	въскакати	3	none		40	0	0	40	0
въскрьснѫти|verb|b1da56eb7057aa47	verb	въскрьснѫти	18	oracle-type	воскреснути	11	0	2	9	0
въсприимати|verb|af7d05f336f0828a	verb	въсприимати	3	none		11	0	0	11	0
въсприѩти|verb|75fd7c02ba46d9a3	verb	въсприѩти	3	none		42	0	0	42	0
въспросити|verb|94b3c9d5c41b251b	verb	въспросити	3	oracle-type	воспросити	11	0	2	9	0
въспрѧнѫти|verb|447c4e89a02b8716	verb	въспрѧнѫти	6	none		11	0	1	10	0
въстати|verb|c56b11ab03dcb4c2	verb	въстати	3	registered-lexeme	въстати	40	0	12	28	0
въстокъ|noun|4e8fbd405e279a46	noun	въстокъ	3	registered-lexeme	востокъ	21	0	14	7	0
въсхотѣти|verb|830777a39e108e3c	verb	въсхотѣти	3	registered-lexeme	въсхотѣти	42	0	10	32	0
въсхꙑтати|verb|23bfc77480f75add	verb	въсхꙑтати	3	none		11	0	0	11	0
въсѫдъ|noun|72c221ef0d9ab53d	noun	въсѫдъ	6	none		21	0	3	18	0
въсꙑнѥниѥ|noun|92c0898f5bb19e8c	noun	въсꙑнѥниѥ	3	none		21	0	0	21	0
въторъкъ|noun|f382d6a8445d0f92	noun	въторъкъ	9	none		7	0	0	7	0
въходъ|noun|964ee0f251001e17	noun	въходъ	3	oracle-type	входъ	21	0	18	3	0
въхꙑщьникъ|noun|0e8381d0bdeafa1e	noun	въхꙑщьникъ	9	none		21	0	0	21	0
въчѧти|verb|af876d11ee7f91b9	verb	въчѧти	3	none		42	0	0	42	0
въшь|noun|d126ebf31aa14731	noun	въшь	3	none		26	0	0	26	0
вьрзати|verb|e105081606485eb1	verb	вьрзати	3	none		11	0	0	11	0
вьрѣти|verb|2bc607efbfcbe617	verb	вьрѣти	3	none		42	0	0	42	0
вьседрьжитель|noun|47aeaaf174b7d5c5	noun	вьседрьжитель	9	registered-lexeme	вьседрьжитель	21	0	0	21	0
вьсемогъ|adj|e18b6c4f7364a0c6	adj	вьсемогъ	3	none		218	0	0	218	0
вьстьщити|verb|78d7f2101d7b1c99	verb	вьстьщити	9	none		11	0	0	11	0
вьсь|adj|215f53b5ed4302a8	adj	вьсь	3	registered-lexeme	весь	72	0	58	14	0
вьсь|noun|8de699271bd799a9	noun	вьсь	3	registered-lexeme	весь	26	0	20	6	0
вьсѣкъ|pron|86e8d3fb48455695	pron	вьсѣкъ	3	none		126	0	0	126	0
вѣ|pron|16a04855731f2427	pron	вѣ	1	none		42	0	38	4	0
вѣдро|noun|eb7f14fc018a375a	noun	вѣдро	1	none		21	0	0	21	0
вѣдь|noun|db9e19a7e923d073	noun	вѣдь	1	none		26	0	0	26	0
вѣжда|noun|d9f0f5214229fe4c	noun	вѣжда	1	none		21	0	2	19	0
вѣждьство|noun|08b1d34c8e9e68d8	noun	вѣждьство	3	none		21	0	0	21	0
вѣиѥ|noun|142c05b111ce3b8e	noun	вѣиѥ	1	none		7	0	0	7	0
вѣко|noun|f1320cea92078837	noun	вѣко	1	none		21	0	15	6	0
вѣкъ|noun|2c6afcbe3df08c9d	noun	вѣкъ	1	registered-lexeme	вѣкъ	21	0	14	7	0
вѣньць|noun|a6f8d43bdcb8f179	noun	вѣньць	3	none		23	0	10	13	0
вѣра|noun|3bbc38ca80955664	noun	вѣра	1	registered-lexeme	вѣра	21	0	15	6	0
вѣровати|verb|7417a7325ebf8960	verb	вѣровати	1	registered-lexeme	вѣровати	11	0	3	8	0
вѣрьнъ|adj|e7e41d14d022a1a8	adj	вѣрьнъ	3	registered-lexeme	вѣренъ	253	0	121	132	0
вѣсть|noun|4355815bfb54fdb3	noun	вѣсть	1	registered-lexeme	вѣсть	26	0	13	13	0
вѣстьникъ|noun|1d126cdc5270e2a9	noun	вѣстьникъ	3	oracle-type	вѣстникъ	21	0	6	15	0
вѣтвиѥ|noun|3fc5f47f7b1281ae	noun	вѣтвиѥ	1	none		21	0	0	21	0
вѣтвь|noun|93064b6ad57e506b	noun	вѣтвь	1	registered-lexeme	вѣтвь	26	0	14	12	0
вѣтии|noun|31a5672d1640bc90	noun	вѣтии	1	none		21	0	0	21	0
вѣтръ|noun|8f17e4e981bd1408	noun	вѣтръ	1	registered-lexeme	вѣтръ	21	0	18	3	0
вѣтрьць|noun|b848364feaed67c8	noun	вѣтрьць	3	none		21	0	3	18	0
вѣтъ|noun|c9420a272b9d34ad	noun	вѣтъ	1	none		21	0	0	21	0
вѣтьи|noun|ce400dd54eb73543	noun	вѣтьи	3	none		21	0	0	21	0
вѣчьнъ|adj|823b67a1ba680ebf	adj	вѣчьнъ	3	registered-lexeme	вѣчнъ	252	0	140	112	0
вѣщати|verb|e1eb8abe63aa6d98	verb	вѣщати	1	none		11	0	0	11	0
вѣще|noun|8ff326dd043561cb	noun	вѣще	1	none		21	0	0	21	0
вѣꙗ|noun|ea00ae1b5bb841e1	noun	вѣꙗ	1	none		21	0	0	21	0
вѣꙗти|verb|e6ec408ff35b1346	verb	вѣꙗти	1	none		11	0	2	9	0
вѧзати|verb|52a75258493cd34b	verb	вѧзати	1	none		11	0	0	11	0
вꙑ|pron|c6978a2655d73e93	pron	вꙑ	1	oracle-type	вы	42	0	38	4	0
вꙑити|verb|556583945a1d68d4	verb	вꙑити	1	none		40	0	0	40	0
вꙑкнѫти|verb|08a5592ef30e321c	verb	вꙑкнѫти	2	none		11	0	0	11	0
вꙑсокъ|adj|25c5f14b60b34b31	adj	вꙑсокъ	1	oracle-type	высокъ	253	0	116	137	0
вꙑсота|noun|c036f7f9308f0fa2	noun	вꙑсота	1	registered-lexeme	высота	21	0	14	7	0
вꙑти|verb|a6cfe6ad06d3e7d3	verb	вꙑти	1	none		11	0	0	11	0
вꙑꙗ|noun|f71fea20eab59acd	noun	вꙑꙗ	1	oracle-type	выѧ	21	0	15	6	0
гадъ|noun|70516da95c3c8e4e	noun	гадъ	1	registered-lexeme	гадъ	21	0	18	3	0
газофилакиꙗ|noun|e75d5c92e37512ee	noun	газофилакиꙗ	1	none		21	0	0	21	0
галліꙗ|noun|dc33968b6b52281a	noun	Галліꙗ	1	none		7	0	0	7	0
гангрена|noun|d7c153b14e4e4f8c	noun	гангрена	1	none		21	0	0	21	0
гасити|verb|c6a9557a5332a18d	verb	гасити	1	none		11	0	0	11	0
гвоздвии|noun|b67e800a64222b3a	noun	гвоздвии	1	none		21	0	0	21	0
гвоздии|noun|89ba1f7c45bee924	noun	гвоздии	1	none		21	0	0	21	0
гвоздь|noun|7150241db8ada9c5	noun	гвоздь	1	none		26	0	10	16	0
глава|noun|bed8484008b699a2	noun	глава	1	registered-lexeme	глава	21	0	18	3	0
главизна|noun|1163491d2525a673	noun	главизна	1	oracle-type	главизна	21	0	6	15	0
глаголати|verb|65605a9112fd3b01	verb	глаголати	1	registered-lexeme	глаголати	11	0	6	5	0
глаголъ|noun|59a46c87d1ef1e83	noun	глаголъ	1	registered-lexeme	глаголъ	21	0	18	3	0
гладивъ|adj|80d4bf9a8a99ef47	adj	гладивъ	1	none		252	0	0	252	0
гладъ|noun|cb7b8b6b21f2918f	noun	гладъ	1	registered-lexeme	гладъ	7	0	6	1	0
гладъкъ|adj|eef62e6ae2539ebd	adj	гладъкъ	3	oracle-type	гладокъ	252	0	12	240	0
гласити|verb|ca600320d45d2eaa	verb	гласити	1	oracle-type	гласити	11	0	2	9	0
гласъ|noun|4d5779053dc1ffd8	noun	гласъ	1	registered-lexeme	гласъ	21	0	17	4	0
глоупъ|adj|e08e8b49153edac1	adj	глоупъ	1	none		252	0	0	252	0
глоухъ|adj|95c2461263743619	adj	глоухъ	1	oracle-type	глухъ	252	0	40	212	0
глѧдати|verb|a664f3aaa8a28cd7	verb	глѧдати	1	oracle-type	глѧдати	11	0	1	10	0
глѫбина|noun|f3181dd9c9d361b0	noun	глѫбина	2	oracle-type	глубина	21	0	15	6	0
глѫбокъ|adj|167f659d18b7eb41	adj	глѫбокъ	2	oracle-type	глубокъ	252	0	70	182	0
гнести|verb|a4eecbbabae26930	verb	гнести	1	none		11	0	0	11	0
гнити|verb|2b82a5a97409dc40	verb	гнити	1	none		11	0	1	10	0
гнои|noun|818df1764e9b0a30	noun	гнои	1	registered-lexeme	гнои	21	0	13	8	0
гноище|noun|8f94b94f0a1ed401	noun	гноище	1	none		21	0	9	12	0
гньсь|noun|0fc994b9de175b52	noun	гньсь	3	none		8	0	0	8	0
гнѣвъ|noun|1622adebe46564f3	noun	гнѣвъ	1	registered-lexeme	гнѣвъ	21	0	17	4	0
гнѣздо|noun|ed77938416db2569	noun	гнѣздо	1	registered-lexeme	гнѣздо	21	0	11	10	0
гнѣтити|verb|4828269d519843f0	verb	гнѣтити	1	none		11	0	0	11	0
гнѫсьнъ|adj|cb56f73601094003	adj	гнѫсьнъ	6	none		252	0	34	218	0
гобина|noun|ecc2b2df4ba3b31c	noun	гобина	1	none		21	0	0	21	0
гобино|noun|33382a2483295628	noun	гобино	1	none		21	0	0	21	0
гобьѕити|verb|1429145c10bdfadb	verb	гобьѕити	6	none		41	0	0	41	0
гобьѕиѥ|noun|98ada60c2cabbe16	noun	гобьѕиѥ	6	none		21	0	0	21	0
гобьѕєвати|verb|2a3e0934161d96ad	verb	гобьѕєвати	6	none		11	0	0	11	0
говорити|verb|55915ef191f55022	verb	говорити	1	none		11	0	0	11	0
говоръ|noun|78be8137cfecd9b6	noun	говоръ	1	none		21	0	0	21	0
говѣинъ|adj|a9953e39d1712d53	adj	говѣинъ	1	none		252	0	0	252	0
говѣньѥ|noun|6fda25e3f0f0e404	noun	говѣньѥ	3	none		21	0	0	21	0
година|noun|f02b286d7d6b9e9d	noun	година	1	oracle-type	година	21	0	5	16	0
годъ|noun|bfd9a473d31589f2	noun	годъ	1	registered-lexeme	годъ	21	0	8	13	0
голъ|adj|8c2f141dab566dd7	adj	голъ	1	none		252	0	28	224	0
голѫбинъ|adj|79e7f60d80967c1f	adj	голѫбинъ	2	none		252	0	40	212	0
голѫбь|noun|140d100bdf126f8b	noun	голѫбь	2	oracle-type	голубь	26	0	11	15	0
гонител҄ь|noun|cbde94d99428880c	noun	гонител҄ь	1	none		23	0	10	13	0
гонити|verb|1a8544040c840e67	verb	гонити	1	none		11	0	2	9	0
гонозити|verb|0a7548f696e82c2d	verb	гонозити	1	none		11	0	0	11	0
гонѥниѥ|noun|a927a20c33ad7998	noun	гонѥниѥ	1	none		21	0	0	21	0
гора|noun|60763cc444ba72fc	noun	гора	1	registered-lexeme	гора	21	0	19	2	0
горькъ|adj|6a24d77c18bf00d7	adj	горькъ	3	oracle-type	горекъ	253	0	100	153	0
горѣти|verb|81e338ada5c3a9cf	verb	горѣти	1	oracle-type	горѣти	11	0	1	10	0
горѥсть|noun|27d72fc279f52df7	noun	горѥсть	1	oracle-type	горесть	26	0	12	14	0
господа|noun|11234a73c79398e8	noun	господа	1	registered-lexeme	господа	21	0	1	20	0
господинъ|noun|2fd65104a5c8caba	noun	господинъ	1	registered-lexeme	господинъ	23	0	16	7	0
господь|noun|ffd0d4841bcc7712	noun	господь	1	registered-lexeme	господь	46	0	17	29	0
господьствиѥ|noun|b0642c66e9011396	noun	господьствиѥ	3	none		21	0	0	21	0
