# synodal-gold-gap.tsv — the committed gap worklist of the Synodal gold gate.
# generated-by: cargo xtask synodal-gold --fix
# contract: docs/SYNODAL_GOLD_ORACLE.md; one row per failing token type or paradigm cell.
# The gate (synodal-gold --check) fails if the regenerated gap is not a subset of this file.
oracle	key	reason	engine_output	expected
token	и҆ждивє́на	unregistered-lemma		и҆ждивє́на
token	и҆ждивє́нїѧ	unregistered-lemma		и҆ждивє́нїѧ
token	и҆ждивѝ	unregistered-lemma		и҆ждивѝ
token	и҆ждивꙋ̀	unregistered-lemma		и҆ждивꙋ̀
token	и҆з̾е́мши	unregistered-lemma		и҆з̾е́мши
token	и҆з̾е́мшихъ	unregistered-lemma		и҆з̾е́мшихъ
token	и҆з̾е́мь	unregistered-lemma		и҆з̾е́мь
token	и҆з̾и́метсѧ	unregistered-lemma		и҆з̾и́метсѧ
token	и҆з̾и́метъ	unregistered-lemma		и҆з̾и́метъ
token	и҆з̾и́мꙋтъ	unregistered-lemma		и҆з̾и́мꙋтъ
token	и҆з̾има́еши	unregistered-lemma		и҆з̾има́еши
token	и҆з̾има́ющагѡ	unregistered-lemma		и҆з̾има́ющагѡ
token	и҆з̾има́ѧ	unregistered-lemma		и҆з̾има́ѧ
token	и҆з̾има́ѧй	unregistered-lemma		и҆з̾има́ѧй
token	и҆з̾имꙋ̀	unregistered-lemma		и҆з̾имꙋ̀
token	и҆з̾ѡби́дитъ	unregistered-lemma		и҆з̾ѡби́дитъ
token	и҆з̾ѡби́ловати	unregistered-lemma		и҆з̾ѡби́ловати
token	и҆з̾ѡби́льствовати	unregistered-lemma		и҆з̾ѡби́льствовати
token	и҆з̾ѡби́лꙋетъ	unregistered-lemma		и҆з̾ѡби́лꙋетъ
token	и҆з̾ѡби́лꙋютъ	unregistered-lemma		и҆з̾ѡби́лꙋютъ
token	и҆з̾ѡби́лꙋѧй	unregistered-lemma		и҆з̾ѡби́лꙋѧй
token	и҆з̾ѡбличе́нъ	unregistered-lemma		и҆з̾ѡбличе́нъ
token	и҆з̾ѡбличи́въ	unregistered-lemma		и҆з̾ѡбличи́въ
token	и҆з̾ѡбличи́ти	unregistered-lemma		и҆з̾ѡбличи́ти
token	и҆з̾ѡбличи́тъ	unregistered-lemma		и҆з̾ѡбличи́тъ
token	и҆з̾ѡбраже́нъ	unregistered-lemma		и҆з̾ѡбраже́нъ
token	и҆з̾ѡбраже́нїе	unregistered-lemma		и҆з̾ѡбраже́нїе
token	и҆з̾ѡбраже́нїѧ	unregistered-lemma		и҆з̾ѡбраже́нїѧ
token	и҆з̾ѡбрази́вше	unregistered-lemma		и҆з̾ѡбрази́вше
token	и҆з̾ѡбрази́хсѧ	unregistered-lemma		и҆з̾ѡбрази́хсѧ
token	и҆з̾ѡбрази́ши	unregistered-lemma		и҆з̾ѡбрази́ши
token	и҆з̾ѡбразѝ	unregistered-lemma		и҆з̾ѡбразѝ
token	и҆з̾ѡбрѣ́те	unregistered-lemma		и҆з̾ѡбрѣ́те
token	и҆з̾ѡбрѣ́тенныхъ	unregistered-lemma		и҆з̾ѡбрѣ́тенныхъ
token	и҆з̾ѡбрѣ́тенїе	unregistered-lemma		и҆з̾ѡбрѣ́тенїе
token	и҆з̾ѡбрѣ́тенїй	unregistered-lemma		и҆з̾ѡбрѣ́тенїй
token	и҆з̾ѡбрѣ́тенїѧ	unregistered-lemma		и҆з̾ѡбрѣ́тенїѧ
token	и҆з̾ѡбрѣстѝ	unregistered-lemma		и҆з̾ѡбрѣстѝ
token	и҆з̾ѡбрѣта́тель	unregistered-lemma		и҆з̾ѡбрѣта́тель
token	и҆з̾ѡбрѣто́ша	unregistered-lemma		и҆з̾ѡбрѣто́ша
token	и҆з̾ѡбрѣты́й	unregistered-lemma		и҆з̾ѡбрѣты́й
token	и҆з̾ѡре́тсѧ	unregistered-lemma		и҆з̾ѡре́тсѧ
token	и҆з̾ѡстре́нъ	unregistered-lemma		и҆з̾ѡстре́нъ
token	и҆з̾ѡстри́лъ	unregistered-lemma		и҆з̾ѡстри́лъ
token	и҆з̾ѡстри́сѧ	unregistered-lemma		и҆з̾ѡстри́сѧ
token	и҆з̾ѡстри́ша	unregistered-lemma		и҆з̾ѡстри́ша
token	и҆з̾ѡщре́ннꙋ	unregistered-lemma		и҆з̾ѡщре́ннꙋ
token	и҆з̾ѡщре́нъ	unregistered-lemma		и҆з̾ѡщре́нъ
token	и҆з̾ѡщре́нꙋ	unregistered-lemma		и҆з̾ѡщре́нꙋ
token	и҆з̾ѡщрє́ны	unregistered-lemma		и҆з̾ѡщрє́ны
token	и҆з̾ѧ̀	unregistered-lemma		и҆з̾ѧ̀
token	и҆з̾ѧ́дена	unregistered-lemma		и҆з̾ѧ́дена
token	и҆з̾ѧ́дъ	unregistered-lemma		и҆з̾ѧ́дъ
token	и҆з̾ѧ́лъ	unregistered-lemma		и҆з̾ѧ́лъ
token	и҆з̾ѧ́сте	unregistered-lemma		и҆з̾ѧ́сте
token	и҆з̾ѧ́стсѧ	unregistered-lemma		и҆з̾ѧ́стсѧ
token	и҆з̾ѧ́стъ	unregistered-lemma		и҆з̾ѧ́стъ
token	и҆з̾ѧ́ти	unregistered-lemma		и҆з̾ѧ́ти
token	и҆з̾ѧ́то	unregistered-lemma		и҆з̾ѧ́то
token	и҆з̾ѧ́тсѧ	unregistered-lemma		и҆з̾ѧ́тсѧ
token	и҆з̾ѧ́тъ	unregistered-lemma		и҆з̾ѧ́тъ
token	и҆з̾ѧ́хъ	unregistered-lemma		и҆з̾ѧ́хъ
token	и҆з̾ѧ́ша	unregistered-lemma		и҆з̾ѧ́ша
token	и҆з̾ѧ̑тымъ	unregistered-lemma		и҆з̾ѧ̑тымъ
token	и҆з̾ѧви́ти	unregistered-lemma		и҆з̾ѧви́ти
token	и҆з̾ѧви́тъ	unregistered-lemma		и҆з̾ѧви́тъ
token	и҆з̾ѧви́ши	unregistered-lemma		и҆з̾ѧви́ши
token	и҆з̾ѧвле́нїе	unregistered-lemma		и҆з̾ѧвле́нїе
token	и҆з̾ѧвле́нїемъ	unregistered-lemma		и҆з̾ѧвле́нїемъ
token	и҆з̾ѧвле́нїи	unregistered-lemma		и҆з̾ѧвле́нїи
token	и҆з̾ѧвлю̀	unregistered-lemma		и҆з̾ѧвлю̀
token	и҆з̾ѧвлѧ́етъ	unregistered-lemma		и҆з̾ѧвлѧ́етъ
token	и҆з̾ѧвлѧ́ю	unregistered-lemma		и҆з̾ѧвлѧ́ю
token	и҆з̾ѧвлѧ́ѧй	unregistered-lemma		и҆з̾ѧвлѧ́ѧй
token	и҆з̾ѧвѝ	unregistered-lemma		и҆з̾ѧвѝ
token	и҆з̾ѧда́хꙋ	unregistered-lemma		и҆з̾ѧда́хꙋ
token	и҆з̾ѧда́юще	unregistered-lemma		и҆з̾ѧда́юще
token	и҆з̾ѧде́на	unregistered-lemma		и҆з̾ѧде́на
token	и҆з̾ѧде́ни	unregistered-lemma		и҆з̾ѧде́ни
token	и҆з̾ѧде́нъ	unregistered-lemma		и҆з̾ѧде́нъ
token	и҆з̾ѧде́нїе	unregistered-lemma		и҆з̾ѧде́нїе
token	и҆з̾ѧди́те	unregistered-lemma		и҆з̾ѧди́те
token	и҆з̾ѧдо́сте	unregistered-lemma		и҆з̾ѧдо́сте
token	и҆з̾ѧдо́ша	unregistered-lemma		и҆з̾ѧдо́ша
token	и҆з̾ѧды́й	unregistered-lemma		и҆з̾ѧды́й
token	и҆з̾ѧдѐ	unregistered-lemma		и҆з̾ѧдѐ
token	и҆з̾ѧдѧ́тъ	unregistered-lemma		и҆з̾ѧдѧ́тъ
token	и҆з̾ѧсни́тъ	unregistered-lemma		и҆з̾ѧсни́тъ
token	и҆з̾ѧснѧ́ти	unregistered-lemma		и҆з̾ѧснѧ́ти
token	и҆з̾ѧснѧ́ше	unregistered-lemma		и҆з̾ѧснѧ́ше
token	и҆з̾ѻби́ленъ	unregistered-lemma		и҆з̾ѻби́ленъ
token	и҆з̾ѻби́льна	unregistered-lemma		и҆з̾ѻби́льна
token	и҆з̾ѻби́льнѡ	unregistered-lemma		и҆з̾ѻби́льнѡ
token	и҆з̾ѻби́льнѣ	unregistered-lemma		и҆з̾ѻби́льнѣ
token	и҆з̾ѻби́льнѣе	unregistered-lemma		и҆з̾ѻби́льнѣе
token	и҆з̾ѻби́льнꙋ	unregistered-lemma		и҆з̾ѻби́льнꙋ
token	и҆з̾ѻби́льнꙋю	unregistered-lemma		и҆з̾ѻби́льнꙋю
token	и҆з̾ѻби́лїе	unregistered-lemma		и҆з̾ѻби́лїе
token	и҆з̾ѻби́лїи	unregistered-lemma		и҆з̾ѻби́лїи
token	и҆з̾ꙋ́тра	unregistered-lemma		и҆з̾ꙋ́тра
token	и҆зба́вивъ	unregistered-lemma		и҆зба́вивъ
token	и҆зба́вивый	unregistered-lemma		и҆зба́вивый
token	и҆зба́вимсѧ	unregistered-lemma		и҆зба́вимсѧ
token	и҆зба́висте	unregistered-lemma		и҆зба́висте
token	и҆зба́вистесѧ	unregistered-lemma		и҆зба́вистесѧ
token	и҆зба́вите	unregistered-lemma		и҆зба́вите
token	и҆зба́вителю	unregistered-lemma		и҆зба́вителю
token	и҆зба́вителѧ	unregistered-lemma		и҆зба́вителѧ
token	и҆зба́витесѧ	unregistered-lemma		и҆зба́витесѧ
token	и҆зба́витисѧ	unregistered-lemma		и҆зба́витисѧ
token	и҆зба́вихомсѧ	unregistered-lemma		и҆зба́вихомсѧ
token	и҆зба́вихъ	unregistered-lemma		и҆зба́вихъ
token	и҆зба́виша	unregistered-lemma		и҆зба́виша
token	и҆зба́виши	unregistered-lemma		и҆зба́виши
token	и҆зба́вишисѧ	unregistered-lemma		и҆зба́вишисѧ
token	и҆зба́влени	unregistered-lemma		и҆зба́влени
token	и҆зба́вленный	unregistered-lemma		и҆зба́вленный
token	и҆зба́вленнїи	unregistered-lemma		и҆зба́вленнїи
token	и҆зба́вленъ	unregistered-lemma		и҆зба́вленъ
token	и҆зба́вльшаго	unregistered-lemma		и҆зба́вльшаго
token	и҆зба́вльшагѡ	unregistered-lemma		и҆зба́вльшагѡ
token	и҆зба́вльшымсѧ	unregistered-lemma		и҆зба́вльшымсѧ
token	и҆зба́влю	unregistered-lemma		и҆зба́влю
token	и҆зба́влюсѧ	unregistered-lemma		и҆зба́влюсѧ
token	и҆зба́влєны	unregistered-lemma		и҆зба́влєны
token	и҆зба́влєнымъ	unregistered-lemma		и҆зба́влєнымъ
token	и҆зба́вѧтсѧ	unregistered-lemma		и҆зба́вѧтсѧ
token	и҆зба́вѧтъ	unregistered-lemma		и҆зба́вѧтъ
token	и҆збавле́й	unregistered-lemma		и҆збавле́й
token	и҆збавле́нїе	unregistered-lemma		и҆збавле́нїе
token	и҆збавле́нїемъ	unregistered-lemma		и҆збавле́нїемъ
token	и҆збавле́нїи	unregistered-lemma		и҆збавле́нїи
token	и҆збавле́нїѧ	unregistered-lemma		и҆збавле́нїѧ
token	и҆збавлѧ́етъ	unregistered-lemma		и҆збавлѧ́етъ
token	и҆збавлѧ́ти	unregistered-lemma		и҆збавлѧ́ти
token	и҆збавлѧ́ютъ	unregistered-lemma		и҆збавлѧ́ютъ
token	и҆збавлѧ́юща	unregistered-lemma		и҆збавлѧ́юща
token	и҆збавлѧ́ющаго	unregistered-lemma		и҆збавлѧ́ющаго
token	и҆збавлѧ́ющагѡ	unregistered-lemma		и҆збавлѧ́ющагѡ
token	и҆збавлѧ́юще	unregistered-lemma		и҆збавлѧ́юще
token	и҆збавлѧ́ющемꙋ	unregistered-lemma		и҆збавлѧ́ющемꙋ
token	и҆збавлѧ́ющꙋ	unregistered-lemma		и҆збавлѧ́ющꙋ
token	и҆збавлѧ́ѧ	unregistered-lemma		и҆збавлѧ́ѧ
token	и҆збавлѧ́ѧй	unregistered-lemma		и҆збавлѧ́ѧй
token	и҆збере́мъ	unregistered-lemma		и҆збере́мъ
token	и҆збере́тъ	unregistered-lemma		и҆збере́тъ
token	и҆збере́ши	unregistered-lemma		и҆збере́ши
token	и҆збери́	unregistered-lemma		и҆збери́
token	и҆збери́те	unregistered-lemma		и҆збери́те
token	и҆зберѝ	unregistered-lemma		и҆зберѝ
token	и҆зберꙋ̀	unregistered-lemma		и҆зберꙋ̀
token	и҆зберꙋ́тъ	unregistered-lemma		и҆зберꙋ́тъ
token	и҆зби́вшихъ	unregistered-lemma		и҆зби́вшихъ
token	и҆зби́вый	unregistered-lemma		и҆зби́вый
token	и҆зби́лъ	unregistered-lemma		и҆зби́лъ
token	и҆зби́ста	unregistered-lemma		и҆зби́ста
token	и҆зби́сте	unregistered-lemma		и҆зби́сте
token	и҆зби́хомъ	unregistered-lemma		и҆зби́хомъ
token	и҆зби́хъ	unregistered-lemma		и҆зби́хъ
token	и҆збива́ти	unregistered-lemma		и҆збива́ти
token	и҆збива́хъ	unregistered-lemma		и҆збива́хъ
token	и҆збива́ша	unregistered-lemma		и҆збива́ша
token	и҆збива́ше	unregistered-lemma		и҆збива́ше
token	и҆збива́ющемꙋ	unregistered-lemma		и҆збива́ющемꙋ
token	и҆збира́етъ	unregistered-lemma		и҆збира́етъ
token	и҆збира́йте	unregistered-lemma		и҆збира́йте
token	и҆збира́хꙋ	unregistered-lemma		и҆збира́хꙋ
token	и҆збира́юще	unregistered-lemma		и҆збира́юще
token	и҆зблева́ти	unregistered-lemma		и҆зблева́ти
token	и҆збли́зꙋ	unregistered-lemma		и҆збли́зꙋ
token	и҆зблю́йте	unregistered-lemma		и҆зблю́йте
token	и҆зблю́ютъ	unregistered-lemma		и҆зблю́ютъ
token	и҆зблюе́тсѧ	unregistered-lemma		и҆зблюе́тсѧ
token	и҆зблюе́тъ	unregistered-lemma		и҆зблюе́тъ
token	и҆зблюе́ши	unregistered-lemma		и҆зблюе́ши
token	и҆збода́ющихъ	unregistered-lemma		и҆збода́ющихъ
token	и҆збоде́мъ	unregistered-lemma		и҆збоде́мъ
token	и҆збоде́тъ	unregistered-lemma		и҆збоде́тъ
token	и҆збоде́ши	unregistered-lemma		и҆збоде́ши
token	и҆збодо́ша	unregistered-lemma		и҆збодо́ша
token	и҆збодѐ	unregistered-lemma		и҆збодѐ
token	и҆збодꙋ́тъ	unregistered-lemma		и҆збодꙋ́тъ
token	и҆збра́вше	unregistered-lemma		и҆збра́вше
token	и҆збра́въ	unregistered-lemma		и҆збра́въ
token	и҆збра́вый	unregistered-lemma		и҆збра́вый
token	и҆збра́ни	unregistered-lemma		и҆збра́ни
token	и҆збра́нна	unregistered-lemma		и҆збра́нна
token	и҆збра́ннаго	unregistered-lemma		и҆збра́ннаго
token	и҆збра́ннагѡ	unregistered-lemma		и҆збра́ннагѡ
token	и҆збра́нни	unregistered-lemma		и҆збра́нни
token	и҆збра́нно	unregistered-lemma		и҆збра́нно
token	и҆збра́нное	unregistered-lemma		и҆збра́нное
token	и҆збра́нный	unregistered-lemma		и҆збра́нный
token	и҆збра́нными	unregistered-lemma		и҆збра́нными
token	и҆збра́ннымъ	unregistered-lemma		и҆збра́ннымъ
token	и҆збра́нныхъ	unregistered-lemma		и҆збра́нныхъ
token	и҆збра́нныѧ	unregistered-lemma		и҆збра́нныѧ
token	и҆збра́ннїи	unregistered-lemma		и҆збра́ннїи
token	и҆збра́ннѣе	unregistered-lemma		и҆збра́ннѣе
token	и҆збра́ннѣй	unregistered-lemma		и҆збра́ннѣй
token	и҆збра́ннꙋ	unregistered-lemma		и҆збра́ннꙋ
token	и҆збра́ннꙋю	unregistered-lemma		и҆збра́ннꙋю
token	и҆збра́нъ	unregistered-lemma		и҆збра́нъ
token	и҆збра́нїе	unregistered-lemma		и҆збра́нїе
token	и҆збра́нїю	unregistered-lemma		и҆збра́нїю
token	и҆збра́нꙋ	unregistered-lemma		и҆збра́нꙋ
token	и҆збра́сте	unregistered-lemma		и҆збра́сте
token	и҆збра́ти	unregistered-lemma		и҆збра́ти
token	и҆збра́хомъ	unregistered-lemma		и҆збра́хомъ
token	и҆збра́хъ	unregistered-lemma		и҆збра́хъ
token	и҆збра́ша	unregistered-lemma		и҆збра́ша
token	и҆збра̑на	unregistered-lemma		и҆збра̑на
token	и҆збра̑нна	unregistered-lemma		и҆збра̑нна
token	и҆збра̑ннаѧ	unregistered-lemma		и҆збра̑ннаѧ
token	и҆збра̑нны	unregistered-lemma		и҆збра̑нны
token	и҆збра̑ннымъ	unregistered-lemma		и҆збра̑ннымъ
token	и҆збра̑нныѧ	unregistered-lemma		и҆збра̑нныѧ
token	и҆збра̑ны	unregistered-lemma		и҆збра̑ны
token	и҆збы́вшагѡ	unregistered-lemma		и҆збы́вшагѡ
token	и҆збы́вше	unregistered-lemma		и҆збы́вше
token	и҆збы́вшихъ	unregistered-lemma		и҆збы́вшихъ
token	и҆збы́вшыѧ	unregistered-lemma		и҆збы́вшыѧ
token	и҆збы́сть	unregistered-lemma		и҆збы́сть
token	и҆збы́ти	unregistered-lemma		и҆збы́ти
token	и҆збы́тка	unregistered-lemma		и҆збы́тка
token	и҆збы́тки	unregistered-lemma		и҆збы́тки
token	и҆збы́токъ	unregistered-lemma		и҆збы́токъ
token	и҆збы́точествитъ	unregistered-lemma		и҆збы́точествитъ
token	и҆збы́точествова	unregistered-lemma		и҆збы́точествова
token	и҆збы́точествовати	unregistered-lemma		и҆збы́точествовати
