lemma	pos	cell	print	count	set_count
прикоснꙋ́тисѧ	v	aor.3.pl	прикоснꙋ́шасѧ	2	0
прикоснꙋ́тисѧ	v	impv.2.pl	прикосни́тесѧ	2	0
прикоснꙋ́тисѧ	v	pres.2.pl	прикосне́тесѧ	2	0
прикоснꙋ́тисѧ	v	pres.3.pl	прико́снꙋтсѧ	5	0
прикоснꙋ́тисѧ	v	pres.3.sg	прико́снетсѧ	18	0
прикры́ти	v	aor.1.sg	прикры́хъ	1	0
прикры́ти	v	pres.2.sg	прикры́еши	2	0
прикры́тисѧ	v	aor.3.pl	прикры́шасѧ	1	0
прикры́тисѧ	v	aor.3.sg	прикры́сѧ	3	0
прикры́тисѧ	v	pres.1.sg	прикры́юсѧ	1	0
прикрыва́ти	v	inf	прикрыва́ти	1	0
прикрыва́ти	v	lpart.m.du	прикрыва̑ла	1	0
прикꙋпи́ти	v	aor.1.sg	прикꙋпи́хъ	1	0
прикꙋпи́ти	v	inf	прикꙋпи́ти	1	0
прикꙋпле́ніе	n	gen.sg	прикꙋпле́нїѧ	1	0
прилага́ти	v	impf.3.pl	прилага́хꙋ	1	0
прилага́ти	v	inf	прилага́ти	2	0
прилага́ти	v	pres.1.sg	прилага́ю	1	0
прилага́ти	v	pres.2.pl	прилага́ете	2	0
прилага́ти	v	pres.3.sg	прилага́етъ	2	0
прилага́тисѧ	v	impf.3.pl	прилага́хꙋсѧ	1	0
прилага́тисѧ	v	impv.2.pl	прилага́йтесѧ	1	0
прилага́тисѧ	v	pres.1.sg	прилага́юсѧ	1	0
прилага́тисѧ	v	pres.3.sg	прилага́етсѧ	1	0
прилежа́ти	v	part.pres.act.long.m.sg.dat	прилежа́щемꙋ	5	0
прилежа́ти	v	part.pres.act.long.n.sg.dat	прилежа́щемꙋ	1	0
прилежа́ти	v	pres.3.pl	прилежа́тъ	1	0
прилежа́ти	v	pres.3.sg	прилежи́тъ	4	0
прили́чный	a	adv	прили́чнѡ	1	0
прили́чный	a	long.pos.f.sg.loc	прили́чнѣй	1	0
прили́чный	a	long.pos.n.sg.acc	прили́чное	1	0
прили́чный	a	long.pos.n.sg.loc	прили́чнѣмъ	1	0
прилипа́ти	v	pres.3.pl	прилипа́ютъ	1	0
приложе́ніе	n	dat.sg	приложе́нїю	1	0
приложе́ніе	n	gen.sg	приложе́нїѧ	1	0
приложи́ти	v	aor.1.pl	приложи́хомъ	1	0
приложи́ти	v	aor.1.sg	приложи́хъ	1	0
приложи́ти	v	aor.3.pl	приложи́ша	15	0
приложи́ти	v	inf	приложи́ти	16	0
приложи́ти	v	lpart.m.sg	приложи́лъ	3	0
приложи́ти	v	part.past.act.short.m.sg.nom	приложи́въ	2	0
приложи́ти	v	pres.1.sg	приложꙋ̀	27	0
приложи́ти	v	pres.2.sg	приложи́ши	11	0
приложи́ти	v	pres.3.pl	приложа́тъ	11	0
приложи́ти	v	pres.3.sg	приложи́тъ	52	0
приложи́тисѧ	v	aor.1.sg	приложи́хсѧ	3	0
приложи́тисѧ	v	aor.3.pl	приложи́шасѧ	9	0
приложи́тисѧ	v	inf	приложи́тисѧ	1	0
приложи́тисѧ	v	lpart.m.sg	приложи́лсѧ	1	0
приложи́тисѧ	v	part.past.act.long.m.sg.nom	приложи́выйсѧ	1	0
приложи́тисѧ	v	part.past.act.short.m.sg.nom	приложи́всѧ	1	0
приложи́тисѧ	v	pres.2.sg	приложи́шисѧ	5	0
приложи́тисѧ	v	pres.3.pl	приложа́тсѧ	12	0
приложи́тисѧ	v	pres.3.sg	приложи́тсѧ	10	0
прильпнꙋ́ти	v	aor.3.pl	прильпо́ша	1	0
прильпнꙋ́ти	v	aor.3.sg	прильпѐ	2	0
прильпнꙋ́ти	v	pres.3.sg	прильпне́тъ	2	0
прилѣ́жный	a	adv	прилѣ́жнѡ	17	0
прилѣ́жный	a	long.pos.f.sg.nom	прилѣ́жнаѧ	1	0
прилѣжа́ніе	n	ins.sg	прилѣжа́нїемъ	8	0
прилѣжа́ніе	n	loc.sg	прилѣжа́нїи	5	0
прилѣжа́ти	v	impf.3.pl	прилѣжа́хꙋ	2	0
прилѣжа́ти	v	inf	прилѣжа́ти	8	0
прилѣжа́ти	v	pres.2.sg	прилѣжи́ши	1	0
прилѣжа́ти	v	pres.3.pl	прилѣжа́тъ	1	0
прилѣжа́ти	v	pres.3.sg	прилѣжи́тъ	1	0
прилѣпи́ти	v	aor.1.sg	прилѣпи́хъ	1	0
прилѣпи́ти	v	pres.1.sg	прилѣплю̀	1	0
прилѣпи́ти	v	pres.3.sg	прилѣпи́тъ	1	0
прилѣпи́тисѧ	v	aor.3.pl	прилѣпи́шасѧ	4	0
прилѣпи́тисѧ	v	inf	прилѣпи́тисѧ	1	0
прилѣпи́тисѧ	v	part.past.act.short.m.pl.nom	прилѣпи́вшесѧ	1	0
прилѣпи́тисѧ	v	pres.2.sg	прилѣпи́шисѧ	2	0
прилѣпи́тисѧ	v	pres.3.pl	прилѣпѧ́тсѧ	3	0
прилѣпи́тисѧ	v	pres.3.sg	прилѣ́питсѧ	1	0
прилѣпи́тисѧ	v	pres.3.sg	прилѣпи́тсѧ	6	0
прилѣплѧ́тисѧ	v	impv.2.pl	прилѣплѧ́йтесѧ	1	0
прилѣплѧ́тисѧ	v	inf	прилѣплѧ́тисѧ	4	0
прилѣплѧ́тисѧ	v	pres.3.sg	прилѣплѧ́етсѧ	1	0
прилꙋчи́тисѧ	v	part.past.act.long.f.pl.ins	прилꙋчи́вшимисѧ	0	1
прилꙋчи́тисѧ	v	part.past.act.long.m.pl.ins	прилꙋчи́вшимисѧ	0	1
прилꙋчи́тисѧ	v	part.past.act.long.n.pl.ins	прилꙋчи́вшимисѧ	0	1
прилꙋчи́тисѧ	v	part.past.act.short.f.pl.ins	прилꙋчи́вшимисѧ	0	1
прилꙋчи́тисѧ	v	part.past.act.short.m.pl.ins	прилꙋчи́вшимисѧ	0	1
прилꙋчи́тисѧ	v	part.past.act.short.n.pl.ins	прилꙋчи́вшимисѧ	0	1
прилꙋчи́тисѧ	v	pres.3.sg	прилꙋчи́тсѧ	1	0
примире́ніе	n	acc.sg	примире́нїе	1	0
примире́ніе	n	gen.sg	примире́нїѧ	2	0
примире́ніе	n	ins.sg	примире́нїемъ	1	0
примире́ніе	n	loc.pl	примире́нїихъ	1	0
примире́ніе	n	loc.sg	примире́нїи	1	0
примири́ти	v	inf	примири́ти	1	0
примири́ти	v	pres.3.sg	примири́тъ	1	0
примири́тисѧ	v	aor.1.pl	примири́хомсѧ	1	0
примири́тисѧ	v	inf	примири́тисѧ	2	0
примири́тисѧ	v	part.past.act.short.n.sg.acc	примири́вшесѧ	1	0
примири́тисѧ	v	pres.3.pl	примирѧ́тсѧ	1	0
примири́тисѧ	v	pres.3.sg	примири́тсѧ	3	0
примирѧ́тисѧ	v	part.pres.act.long.f.pl.ins	примирѧ́ющимисѧ	0	1
примирѧ́тисѧ	v	part.pres.act.long.m.pl.ins	примирѧ́ющимисѧ	0	1
примирѧ́тисѧ	v	part.pres.act.long.n.pl.ins	примирѧ́ющимисѧ	0	1
примирѧ́тисѧ	v	part.pres.act.short.f.pl.ins	примирѧ́ющимисѧ	0	1
примирѧ́тисѧ	v	part.pres.act.short.m.pl.ins	примирѧ́ющимисѧ	0	1
примирѧ́тисѧ	v	part.pres.act.short.n.pl.ins	примирѧ́ющимисѧ	0	1
примноже́ніе	n	gen.sg	примноже́нїѧ	1	0
примноже́ніе	n	ins.sg	примноже́нїемъ	1	0
примо́рскій	a	long.pos.f.sg.acc	примо́рскꙋю	1	0
примо́рскій	a	long.pos.f.sg.gen	примо́рскїѧ	1	0
примо́рскій	a	long.pos.m.sg.gen	примо́рскагѡ	1	0
примо́ріе	n	gen.sg	примо́рїѧ	2	0
примо́ріе	n	loc.sg	примо́рїи	5	0
примѣ́ръ	n	acc.sg	примѣ́ръ	2	0
примѣ́ръ	n	dat.sg	примѣ́рꙋ	1	0
примѣ́сникъ	n	acc.pl	примѣ́сники	1	0
примѣ́сникъ	n	loc.pl	примѣ́сницѣхъ	1	0
примѣ́сникъ	n	nom.pl	примѣ̑сницы	1	0
примѣ́та	n	acc.sg	примѣ́тꙋ	1	0
примѣ́шенецъ	n	dat.sg	примѣ́шенцꙋ	1	0
примѣ́шенецъ	n	gen.sg	примѣ́шенца	1	0
примѣша́тисѧ	v	impv.2.pl	примѣша́йтесѧ	2	0
примѣша́тисѧ	v	inf	примѣша́тисѧ	2	0
примѣша́тисѧ	v	part.pres.act.long.m.sg.acc	примѣша́ющагосѧ	1	0
примѣша́тисѧ	v	pres.3.sg	примѣша́етсѧ	1	0
примѣшава́тисѧ	v	pres.3.sg	примѣшава́етсѧ	1	0
примѣше́ніе	n	gen.sg	примѣше́нїѧ	1	0
принапо́лнити	v	pres.3.pl	принапо́лнѧтъ	1	0
принесе́ніе	n	ins.sg	принесе́нїемъ	1	0
принести́сѧ	v	aor.3.pl	принесо́шасѧ	1	0
принести́сѧ	v	aor.3.sg	принесе́сѧ	1	0
принести́сѧ	v	pres.3.pl	принесꙋ́тсѧ	4	0
принести́сѧ	v	pres.3.sg	принесе́тсѧ	2	0
принестѝ	v	aor.1.pl	принесо́хомъ	3	0
принестѝ	v	aor.1.sg	принесо́хъ	7	0
принестѝ	v	aor.2.pl	принесо́сте	4	0
принестѝ	v	aor.3.pl	принесо́ша	87	0
принестѝ	v	aor.3.sg	принесѐ	8	0
принестѝ	v	impv.2.pl	принеси́те	22	0
принестѝ	v	inf	принестѝ	20	0
принестѝ	v	lpart.m.sg	прине́слъ	3	0
принестѝ	v	part.past.pass.long.n.sg.gen	принесе́ннагѡ	2	0
принестѝ	v	part.past.pass.short.m.pl.nom	принесе́ни	2	0
принестѝ	v	pres.2.pl	принесе́те	30	0
принестѝ	v	pres.2.pl	принесетѐ	2	0
принестѝ	v	pres.2.sg	принесе́ши	10	0
принестѝ	v	pres.3.pl	принесꙋ́тъ	29	0
принестѝ	v	pres.3.sg	принесе́тъ	78	0
приника́ти	v	pres.3.sg	прини́четъ	1	0
приница́ніе	n	acc.sg	приница́нїе	1	0
приница́ти	v	impf.3.pl	приница́хꙋ	1	0
приница́ти	v	inf	приница́ти	1	0
приница́ти	v	part.pres.act.long.f.sg.nom	приница́ющаѧ	1	0
прино́съ	n	acc.pl	прино́сы	3	0
прино́съ	n	gen.pl	прино́сѡвъ	4	0
прино́съ	n	gen.pl	принѡ́съ	1	0
прино́съ	n	loc.pl	прино́сѣхъ	1	0
приноси́ти	v	inf	приноси́ти	27	0
приноси́ти	v	part.past.pass.short.f.sg.nom	приноше́на	1	0
приноси́ти	v	part.pres.act.long.m.sg.nom	приносѧ́й	2	0
приноси́ти	v	part.pres.act.short.m.sg.nom	приносѧ̀	1	0
приноси́ти	v	part.pres.pass.long.f.sg.acc	приноси́мꙋю	1	0
приноси́ти	v	part.pres.pass.long.f.sg.nom	принѡси́маѧ	1	0
приноси́ти	v	part.pres.pass.long.m.pl.gen	приноси́мыхъ	0	1
приноси́ти	v	part.pres.pass.long.n.sg.gen	приноси́магѡ	1	0
приноси́ти	v	part.pres.pass.short.f.sg.acc	приноси́мꙋ	0	1
приноси́ти	v	part.pres.pass.short.m.pl.gen	приноси́мыхъ	0	1
приноси́ти	v	part.pres.pass.short.m.sg.dat	приноси́мꙋ	0	1
приноси́ти	v	part.pres.pass.short.n.sg.dat	приноси́мꙋ	0	1
приноси́ти	v	pres.1.sg	приношꙋ̀	2	0
приноси́ти	v	pres.2.sg	прино́сиши	1	0
приноси́ти	v	pres.3.pl	прино́сѧтъ	15	0
приноси́ти	v	pres.3.sg	прино́ситъ	13	0
приноси́тисѧ	v	pres.3.pl	прино́сѧтсѧ	3	0
приноси́тисѧ	v	pres.3.sg	прино́ситсѧ	2	0
приноша́ти	v	impf.3.pl	приноша́хꙋ	19	0
приноше́ніе	n	acc.pl	приношє́нїѧ	1	0
приноше́ніе	n	acc.sg	приноше́нїе	1	0
приноше́ніе	n	dat.pl	приноше́нїємъ	1	0
приноше́ніе	n	gen.pl	приноше́нїй	7	0
приноше́ніе	n	gen.sg	приноше́нїѧ	9	0
приноше́ніе	n	ins.sg	приноше́нїемъ	2	0
приноше́ніе	n	loc.pl	приноше́нїихъ	1	0
приноше́ніе	n	loc.sg	приноше́нїи	2	0
принꙋ́дити	v	aor.3.pl	принꙋ́диша	1	0
припа́дати	v	impf.3.pl	припада́хꙋ	1	0
припа́сти	v	aor.3.sg	припадѐ	3	0
припа́сти	v	part.past.act.long.f.sg.nom	припа́дшаѧ	1	0
припа́сти	v	part.past.act.short.m.sg.nom	припа́дъ	1	0
припа́съ	n	acc.pl	припа́сы	1	0
приписа́тисѧ	v	pres.3.pl	припи́шꙋтсѧ	1	0
приплы́ти	v	aor.1.pl	приплы́хомъ	2	0
приповелѣва́ти	v	pres.3.sg	приповелѣва́етъ	1	0
припода́тисѧ	v	pres.3.sg	припода́стсѧ	1	0
припрѧщѝ	v	part.past.pass.long.m.sg.ins	припрѧ́женымъ	0	1
припрѧщѝ	v	part.past.pass.short.m.sg.ins	припрѧ́женымъ	0	1
прирази́ти	v	pres.3.sg	прирази́тъ	1	0
прирази́тисѧ	v	pres.3.sg	прирази́тсѧ	2	0
присвѧ́нꙋти	v	aor.3.pl	присвѧ́нꙋша	1	0
присе́лникъ	n	dat.sg	присе́лникꙋ	2	0
присе́лникъ	n	nom.pl	присе́лницы	1	0
присе́лникъ	n	nom.pl	присє́лницы	2	0
присе́лникъ	n	nom.sg	присе́лникъ	1	0
приско́рбный	a	short.pos.m.pl.nom	приско́рбни	3	0
приско́рбный	a	short.pos.n.sg.dat	приско́рбнꙋ	1	0
присмотре́ніе	n	gen.sg	присмотре́нїѧ	1	0
присовокꙋпи́ти	v	aor.3.pl	присовокꙋпи́ша	1	0
присовѣ́товати	v	pres.1.sg	присовѣ́тꙋю	2	0
присозда́тисѧ	v	pres.3.sg	присози́ждетсѧ	1	0
приспѣ́ти	v	aor.3.pl	приспѣ́ша	4	0
приспѣ́ти	v	pres.3.pl	приспѣ́ютъ	2	0
приста́вити	v	aor.1.sg	приста́вихъ	1	0
приста́вити	v	aor.3.pl	приста́виша	2	0
приста́вити	v	part.past.pass.long.m.pl.nom	приста́вленнїи	2	0
приста́вити	v	part.past.pass.long.m.sg.nom	приста́вленый	1	0
приста́вити	v	part.past.pass.short.m.pl.nom	приста́влени	3	0
приста́вити	v	pres.1.sg	приста́влю	2	0
приста́вити	v	pres.2.sg	приста́виши	1	0
приста́вити	v	pres.3.sg	приста́витъ	2	0
приста́вникъ	n	acc.pl	приста́вники	4	0
приста́вникъ	n	dat.pl	приста́вникѡмъ	2	0
приста́вникъ	n	dat.sg	приста́вникꙋ	2	0
приста́вникъ	n	gen.pl	приста́вникѡвъ	1	0
приста́вникъ	n	gen.pl	приста̑вникъ	1	0
приста́вникъ	n	ins.pl	приста̑вники	1	0
приста́вникъ	n	nom.sg	приста́вникъ	5	0
приста́вница	n	acc.sg	приста́вницꙋ	1	0
приста́нище	n	acc.sg	приста́нище	2	0
приста́нище	n	dat.sg	приста́нищꙋ	1	0
приста́нище	n	loc.sg	приста́нищи	2	0
приста́ти	v	aor.3.pl	приста́ша	1	0
приста́ти	v	lpart.m.sg	приста́лъ	1	0
приста́ти	v	pres.3.sg	приста́нетъ	1	0
приставле́ніе	n	gen.sg	приставле́нїѧ	2	0
приставле́ніе	n	loc.sg	приставле́нїи	1	0
приставлѧ́ти	v	pres.3.sg	приставлѧ́етъ	2	0
пристоѧ́ти	v	pres.3.sg	пристои́тъ	1	0
пристра́шный	a	short.pos.m.pl.nom	пристра́шни	4	0
пристѧжа́ніе	n	gen.pl	пристѧжа́нїй	1	0
пристѧжа́ти	v	part.past.pass.long.f.sg.acc	пристѧжа́нꙋю	1	0
пристѧжа́ти	v	part.past.pass.long.f.sg.gen	пристѧжа́ныѧ	1	0
пристѧжа́ти	v	pres.2.pl	пристѧ́жете	1	0
пристѧжа́ти	v	pres.2.sg	пристѧ́жеши	1	0
пристѧжа́ти	v	pres.3.sg	пристѧ́жетъ	1	0
пристꙋпа́ти	v	impf.3.pl	пристꙋпа́хꙋ	1	0
пристꙋпа́ти	v	inf	пристꙋпа́ти	1	0
пристꙋпа́ти	v	part.pres.act.long.m.pl.nom	пристꙋпа́ющїи	1	0
пристꙋпа́ти	v	part.pres.act.long.m.sg.nom	пристꙋпа́ѧй	2	0
пристꙋпа́ти	v	pres.2.sg	пристꙋпа́еши	1	0
пристꙋпа́ти	v	pres.3.pl	пристꙋпа́ютъ	4	0
пристꙋпа́ти	v	pres.3.sg	пристꙋпа́етъ	2	0
пристꙋпи́ти	v	aor.1.sg	пристꙋпи́хъ	1	0
пристꙋпи́ти	v	aor.2.pl	пристꙋпи́сте	3	0
пристꙋпи́ти	v	aor.3.pl	пристꙋпи́ша	33	0
пристꙋпи́ти	v	inf	пристꙋпи́ти	4	0
пристꙋпи́ти	v	lpart.m.sg	пристꙋпи́лъ	2	0
пристꙋпи́ти	v	part.past.act.short.f.sg.nom	пристꙋпи́вши	1	0
пристꙋпи́ти	v	part.past.act.short.m.sg.nom	пристꙋ́пль	2	0
пристꙋпи́ти	v	part.past.act.short.m.sg.nom	пристꙋпи́въ	3	0
пристꙋпи́ти	v	pres.2.sg	пристꙋ́пиши	3	0
пристꙋпи́ти	v	pres.3.pl	пристꙋ́пѧтъ	7	0
пристꙋпи́ти	v	pres.3.sg	пристꙋ́питъ	13	0
присыла́ти	v	aor.3.sg	присыла̀	1	0
присѣ́сти	v	aor.3.pl	присѣдо́ша	1	0
присѣ́сти	v	pres.3.sg	присѧ́детъ	1	0
присѣдѣ́ніе	n	ins.sg	присѣдѣ́нїемъ	1	0
присѣдѣ́ти	v	part.pres.act.long.f.sg.acc	присѣдѧ́щꙋю	2	0
присѣдѣ́ти	v	pres.3.pl	присѣдѧ́тъ	2	0
присѣдѣ́ти	v	pres.3.sg	присѣди́тъ	5	0
присѣнѧ́ти	v	pres.3.sg	присѣнѧ́етъ	1	0
присѣти́ти	v	aor.1.sg	присѣти́хъ	1	0
присѣти́ти	v	pres.1.sg	присѣщꙋ̀	4	0
присѣти́ти	v	pres.3.sg	присѣти́тъ	2	0
присѣща́ти	v	pres.3.sg	присѣща́етъ	2	0
присѣще́ніе	n	dat.sg	присѣще́нїю	1	0
присѣще́ніе	n	ins.sg	присѣще́нїемъ	2	0
присꙋ́тствовати	v	part.pres.act.long.f.sg.nom	присꙋ́тствꙋющаѧ	1	0
