key	lexeme_id	source_spellings
пагоубьникъ	пагоубьникъ|noun|d874197c53c931d1	canonical:"пагоубьникъ" || page:"пагоубьникъ"
падати	падати|verb|4c872c2309b5dcdb	canonical:"падати" || page:"падати"
пазоуха	пазоуха|noun|5103a1c999215498	canonical:"пазоуха" || page:"пазоуха"
пакостьникъ	пакостьникъ|noun|3c94c2158cfa9526	canonical:"пакостьникъ" || page:"пакостьникъ"
палити	палити|verb|8b10e0e5378dc6fc	canonical:"палити" || page:"палити"
палица	палица|noun|fe6176109252a8b1	canonical:"палица" || page:"палица"
пальць	пальць|noun|f1d98c47eb091fb4	canonical:"пальць" || page:"пальць"
памѧть	памѧть|noun|19424d7a99292387	canonical:"памѧть" || page:"памѧть"
панта	панта|noun|7698394a18e21724	canonical:"панта" || page:"панта"
паоулъ	павьлъ|noun|80c0e51805a7e42e	alternative:"Паоулъ"
папа	папа|noun|edd09a5e1fe20b22	canonical:"папа" || page:"папа"
параклитъ	параклитъ|noun|02c2638869e13515	canonical:"параклитъ" || page:"параклитъ"
параскевьгии	параскевьгии|noun|3c4f5ccac9488ad4	canonical:"параскевьгии" || page:"параскевьгии"
парити	парити|verb|0f96e8a39818779e	canonical:"парити" || page:"парити"
паства	паства|noun|5c37ecce68a3450a	canonical:"паства" || page:"паства"
паствина	паствина|noun|6909c5a6f07b1538	canonical:"паствина" || page:"паствина"
пасти	пасти|verb|536822dca5ec6efb	canonical:"пасти" || page:"пасти"
пасти	пасти|verb|822a3686652f770f	canonical:"пасти" || page:"пасти"
патриархъ	патріархъ|noun|ed797eb14fbef9e4	alternative:"патриархъ"
патріархъ	патріархъ|noun|ed797eb14fbef9e4	canonical:"патріархъ" || page:"патріархъ"
паѫчина	паѫчина|noun|c9e59fb82067d419	canonical:"паѫчина" || page:"паѫчина"
паѫчина	паѭчина|noun|b8f0e092deddaa91	alternative:"паѫчина"
паѭчина	паѫчина|noun|c9e59fb82067d419	alternative:"паѭчина"
паѭчина	паѭчина|noun|b8f0e092deddaa91	canonical:"паѭчина" || page:"паѭчина"
пелена	пелена|noun|0c2fef7150155983	canonical:"пелена" || page:"пелена"
перьнатъ	перьнатъ|adj|ba57ba7faee50bab	canonical:"перьнатъ" || page:"перьнатъ"
печаль	печаль|noun|16a366e459ac1f0b	canonical:"печаль" || page:"печаль"
пешти	пещи|verb|f90ad0d6df28db54	alternative:"пешти"
пешть	пещь|noun|8e5eb0c117237941	alternative:"пешть"
пещера	пещера|noun|4327663167902214	canonical:"пещера" || page:"пещера"
пещи	пещи|verb|f90ad0d6df28db54	canonical:"пещи" || page:"пещи"
пещь	пещь|noun|8e5eb0c117237941	canonical:"пещь" || page:"пещь"
пиво	пиво|noun|fcc1bd5784298b14	canonical:"пиво" || page:"пиво"
пила	пила|noun|b825376e2a1df655	canonical:"пила" || page:"пила"
пилипъ	филипъ|noun|2b6c67205c94cd89	alternative:"Пилипъ"
пира	пира|noun|7f277990ca7303e3	canonical:"пира" || page:"пира"
пиръ	пиръ|noun|57a459472683bb6a	canonical:"пиръ" || page:"пиръ"
писати	писати|verb|d01e1e329757a826	canonical:"писати" || page:"писати"
писати	пьсати|verb|1cec0cd8a26d65bd	alternative:"писати"
писмѧ	писмѧ|noun|f578b46920eaeb67	canonical:"писмѧ" || page:"писмѧ"
пити	пити|verb|e389a21d82181990	canonical:"пити" || page:"пити"
питомъ	питомъ|adj|4e2126b40ba838d1	canonical:"питомъ" || page:"питомъ"
пища	пищꙗ|noun|802a723586d06fe6	page:"пища"
пищꙗ	пищꙗ|noun|802a723586d06fe6	canonical:"пищꙗ"
пиꙗница	пиꙗница|noun|64eb1ca98f8ad2b7	canonical:"пиꙗница" || page:"пиꙗница"
пиꙗнъ	пиꙗнъ|adj|7c856bf73c00ebf7	canonical:"пиꙗнъ" || page:"пиꙗнъ"
пиꙗньствиѥ	пиꙗньствиѥ|noun|61ec87652dc582b1	canonical:"пиꙗньствиѥ"
пиꙗньство	пиꙗньство|noun|25746a28a5cbbc36	canonical:"пиꙗньство" || page:"пиꙗньство"
пиꙗньствьѥ	пиꙗньствиѥ|noun|61ec87652dc582b1	page:"пиꙗньствьѥ"
плавати	плавати|verb|9ee53b7c2dd5cc9a	canonical:"плавати" || page:"плавати"
плавъ	плавъ|adj|0aaca9062c25005b	canonical:"плавъ" || page:"плавъ"
пладьниѥ	пладьниѥ|noun|506389ccbc03603c	canonical:"пладьниѥ" || page:"пладьниѥ"
плаканиѥ	плаканиѥ|noun|ed81002c0d64fad6	canonical:"плаканиѥ" || page:"плаканиѥ"
плакати	плакати|verb|057ee05e181648fd	canonical:"плакати" || page:"плакати"
пламень	пламꙑ|noun|a8bd0d64e5b79b29	page:"пламень"
пламѣнъ	пламѣнъ|adj|c34137ec519db215	canonical:"пламѣнъ" || page:"пламѣнъ"
пламꙑ	пламꙑ|noun|a8bd0d64e5b79b29	canonical:"пламꙑ"
пламꙑ	пламꙑ|noun|d7a6b77ef84e06da	canonical:"пламꙑ" || page:"пламꙑ"
планита	планита|noun|13673eb56f145a5e	canonical:"планита" || page:"планита"
планита	планитъ|noun|0103838c3bb40663	alternative:"планита"
планитъ	планита|noun|13673eb56f145a5e	alternative:"планитъ"
планитъ	планитъ|noun|0103838c3bb40663	canonical:"планитъ" || page:"планитъ"
планѫти	планѫти|verb|3d0fe3878ac1b99b	canonical:"планѫти" || page:"планѫти"
платъ	платъ|noun|e932af09a2bd2b77	canonical:"платъ" || page:"платъ"
плачь	плачь|noun|15a7119a73c4faed	canonical:"плачь" || page:"плачь"
плащъ	плащъ|noun|4ea66e3c29ebec02	canonical:"плащъ"
плащь	плащъ|noun|4ea66e3c29ebec02	page:"плащь"
племѧ	племѧ|noun|532fd2adefbd42b6	canonical:"племѧ" || page:"племѧ"
пленица	пленица|noun|fe48fc69ad27e4bb	canonical:"пленица" || page:"пленица"
плесно	плесно|noun|c71071709d98dea4	canonical:"плесно" || page:"плесно"
плесньце	плесньце|noun|e61f5db0226afe18	canonical:"плесньце" || page:"плесньце"
плести	плести|verb|0351d630afebff7c	canonical:"плести" || page:"плести"
плеще	плеще|noun|04a09cbe0bcea73c	canonical:"плеще" || page:"плеще"
плинѫти	плинѫти|verb|73bff4341c56e2db	canonical:"плинѫти" || page:"плинѫти"
плодъ	плодъ|noun|a704db150a5e7d38	canonical:"плодъ" || page:"плодъ"
плотъ	плотъ|noun|afafc988b859eb8b	canonical:"плотъ" || page:"плотъ"
плоускъ	плоускъ|noun|a5278c4a323ab7c8	canonical:"плоускъ" || page:"плоускъ"
плоути	плоути|verb|32f6a872f8191894	canonical:"плоути" || page:"плоути"
плъкъ	плъкъ|noun|609841fc356a8279	canonical:"плъкъ" || page:"плъкъ"
плътъ	плътъ|noun|6797b23358d04d73	canonical:"плътъ"
плъть	плъть|noun|fc494d3764382d3d	canonical:"плъть" || page:"плъть"
пльваниѥ	пльваниѥ|noun|5d3c7a4b31810d5a	canonical:"пльваниѥ" || page:"пльваниѥ"
пльвати	пльвати|verb|5be373b544be7687	canonical:"пльвати" || page:"пльвати"
пльзъкъ	пльзъкъ|adj|7de341f634427ce1	canonical:"пльзъкъ" || page:"пльзъкъ"
пльнъ	пльнъ|adj|db3fd9f5c87552a9	canonical:"пльнъ" || page:"пльнъ"
плѣва	плѣва|noun|c68754b978bd756f	canonical:"плѣва" || page:"плѣва"
плѣнъ	плѣнъ|noun|86cc49c26f989e8d	canonical:"плѣнъ" || page:"плѣнъ"
плѣньникъ	плѣньникъ|noun|c4d40422fcb636f4	canonical:"плѣньникъ" || page:"плѣньникъ"
плѣти	плѣти|verb|0a901904085acf75	canonical:"плѣти" || page:"плѣти"
плѧсаниѥ	плѧсаниѥ|noun|850bd524b795f80a	canonical:"плѧсаниѥ" || page:"плѧсаниѥ"
плѧсати	плѧсати|verb|a38b74b611311e51	canonical:"плѧсати" || page:"плѧсати"
плѧсьць	плѧсьць|noun|30b047c081b20a23	canonical:"плѧсьць" || page:"плѧсьць"
побити	побити|verb|56219b0c2c092a54	canonical:"побити" || page:"побити"
побѣда	побѣда|noun|99268c354e7052c4	canonical:"побѣда" || page:"побѣда"
побѣдитель	побѣдитель|noun|87d255832cb7b8c6	canonical:"побѣдитель" || page:"побѣдитель"
побѣдити	побѣдити|verb|76902c0e272528f9	canonical:"побѣдити" || page:"побѣдити"
побѣдотворьць	побѣдотворьць|noun|7b3ca1ddd29ab90f	canonical:"побѣдотворьць" || page:"побѣдотворьць"
побѣдьливъ	побѣдьливъ|adj|c283d4d2088e962f	canonical:"побѣдьливъ" || page:"побѣдьливъ"
побѣдьникъ	побѣдьникъ|noun|d533fa3560dfeabf	canonical:"побѣдьникъ" || page:"побѣдьникъ"
побꙑть	побꙑть|noun|4d787cd6f5b68429	canonical:"побꙑть" || page:"побꙑть"
повапьнити	повапьнити|verb|d065094e4f95ffee	canonical:"повапьнити" || page:"повапьнити"
поварь	повар҄ь|noun|b2319ad98d2ce832	page:"поварь"
поварьница	поварьница|noun|6e6a2e1147d1835b	canonical:"поварьница" || page:"поварьница"
повар҄ь	повар҄ь|noun|b2319ad98d2ce832	canonical:"повар҄ь" || source-canonical:"повар҄ь"
повелѣти	повелѣти|verb|9dd2a1fde624172a	canonical:"повелѣти" || page:"повелѣти"
повѣдь	повѣдь|noun|9d0e0c18963f2329	canonical:"повѣдь" || page:"повѣдь"
повѣсть	повѣсть|noun|3309a3bc87a87371	canonical:"повѣсть" || page:"повѣсть"
поганинъ	поганинъ|noun|6afc81c21760fb7c	canonical:"поганинъ" || page:"поганинъ"
поганъ	поганъ|adj|a2ce748ac9aeeed5	canonical:"поганъ" || page:"поганъ"
поганьство	поганьство|noun|9d0aa1b5dc5c1326	canonical:"поганьство" || page:"поганьство"
поганꙑни	поганꙑн҄и|noun|72827cb048916aa9	page:"поганꙑни"
поганꙑн҄и	поганꙑн҄и|noun|72827cb048916aa9	canonical:"поганꙑн҄и" || source-canonical:"поганꙑн҄и"
погоуба	пагоуба|noun|d9fab670883427b2	alternative:"погоуба"
погоубити	погоубити|verb|707170d9867c93f9	canonical:"погоубити" || page:"погоубити"
погребениѥ	погребеньѥ|noun|2d59ed581037d990	alternative:"погребениѥ"
погребеньѥ	погребеньѥ|noun|2d59ed581037d990	canonical:"погребеньѥ" || page:"погребеньѥ"
погребитель	погрєбител҄ь|noun|dde5008c7d5044c0	page:"погребитель"
погребити	погребити|verb|4b1cabd948dd6445	canonical:"погребити" || page:"погребити"
погрети	погрети|verb|78ddba7c0c972437	canonical:"погрети" || page:"погрети"
погрєбител҄ь	погрєбител҄ь|noun|dde5008c7d5044c0	canonical:"погрєбител҄ь" || source-canonical:"погрєбител҄ь"
погрѣбати	погрѣбати|verb|a25f5ae567be4a38	canonical:"погрѣбати" || page:"погрѣбати"
погрѣшити	погрѣшити|verb|ba1b93ee693f6446	canonical:"погрѣшити" || page:"погрѣшити"
погꙑбѣль	погꙑбѣль|noun|e465abc88668e1ef	canonical:"погꙑбѣль" || page:"погꙑбѣль"
подадитель	подадитель|noun|99a83062bd80672d	canonical:"подадитель" || page:"подадитель"
подвигнѫти	подвигнѫти|verb|8ed9b19147277a7f	canonical:"подвигнѫти" || page:"подвигнѫти"
подвигъ	подвигъ|noun|388f457ed2cce08d	canonical:"подвигъ" || page:"подвигъ"
подвижениѥ	подвижениѥ|noun|ec1649d00b052c57	canonical:"подвижениѥ" || page:"подвижениѥ"
подвижьникъ	подвижьникъ|noun|ddd49813ce4c3de5	canonical:"подвижьникъ" || page:"подвижьникъ"
подвижьнъ	подвижьнъ|adj|ae526034bce93bc5	canonical:"подвижьнъ" || page:"подвижьнъ"
подвизати	подвизати|verb|2f7ca6114723a7cf	canonical:"подвизати" || page:"подвизати"
подвиѕаниѥ	подвиѕаниѥ|noun|86dad17f563432c3	canonical:"подвиѕаниѥ" || page:"подвиѕаниѥ"
подвиѕати	подвизати|verb|2f7ca6114723a7cf	alternative:"подвиѕати"
подоба	подоба|noun|8b9df75a86026cca	canonical:"подоба" || page:"подоба"
подобати	подобати|verb|7c0801ea540a5d0b	canonical:"подобати" || page:"подобати"
подобити	подобити|verb|4417a25b676e63db	canonical:"подобити" || page:"подобити"
подобьнъ	подобьнъ|adj|68bc6846e82dd6db	canonical:"подобьнъ" || page:"подобьнъ"
подражьникъ	подражьникъ|noun|5eb7ccd6bb2dc801	canonical:"подражьникъ" || page:"подражьникъ"
подъметъ	подъметъ|noun|300bb474a753f95c	canonical:"подъметъ" || page:"подъметъ"
подъѩтель	подъѩтель|noun|f1f0272b374d61c5	canonical:"подъѩтель" || page:"подъѩтель"
подъѩти	подъѩти|verb|ccfc9da53f1fa5dd	canonical:"подъѩти" || page:"подъѩти"
пожити	пожити|verb|3bb6aa0cfa277c31	canonical:"пожити" || page:"пожити"
пожрѣти	пожрѣти|verb|f65a63528f0ec750	canonical:"пожрѣти" || page:"пожрѣти"
пожѧти	пожѧти|verb|1244b0757a68dbac	canonical:"пожѧти" || page:"пожѧти"
познати	познати|verb|0a969d3a79ef6c31	canonical:"познати" || page:"познати"
позорище	позорище|noun|29c0b6350fc71a82	canonical:"позорище" || page:"позорище"
позоръ	позоръ|noun|4e09adafb810ed3e	canonical:"позоръ" || page:"позоръ"
позорьникъ	позорьникъ|noun|02842e15e70a066f	canonical:"позорьникъ" || page:"позорьникъ"
поимати	поимати|verb|c507e527965b0c99	canonical:"поимати" || page:"поимати"
поити	поити|verb|f4e4c177921ddbe9	canonical:"поити" || page:"поити"
