lexeme_id	system	analysis_rank	field	value	provenance	source_feature	source_form	crosscheck_features	authority
отъкрꙑти|verb|5f00b224c5ed90fe	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
отълѫчити|verb|048670dc09be1184	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
отъметати|verb|e2ac13c029253d1a	aspect	0	aspect	imperfective	dictionary-headword-metadata	headword:aspect	imperfective		wiktionary-kaikki-2026-07-06
отъпоустити|verb|7d18124bc03348de	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
отърещи|verb|f75f01c56a8e3ced	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
отърещи|verb|f75f01c56a8e3ced	l-participle	0	stem	отърек	dictionary-principal-part	verb:l-participle:m:sg	отъреклъ	verb:l-participle:f:sg || verb:l-participle:n:sg || verb:l-participle:m:du || verb:l-participle:f:du || verb:l-participle:n:du || verb:l-participle:m:pl || verb:l-participle:f:pl || verb:l-participle:n:pl	wiktionary-kaikki-2026-07-06
отърещи|verb|f75f01c56a8e3ced	past-active-participle	0	formation	ush	dictionary-principal-part	verb:participle:past-active:citation	отърекъ		wiktionary-kaikki-2026-07-06
отърещи|verb|f75f01c56a8e3ced	past-active-participle	0	stem	отърек	dictionary-principal-part	verb:participle:past-active:citation	отърекъ		wiktionary-kaikki-2026-07-06
отърещи|verb|f75f01c56a8e3ced	past-passive-participle	0	formation	en	dictionary-principal-part	verb:participle:past-passive:citation	отъреченъ		wiktionary-kaikki-2026-07-06
отърещи|verb|f75f01c56a8e3ced	past-passive-participle	0	stem	отъреч	dictionary-principal-part	verb:participle:past-passive:citation	отъреченъ		wiktionary-kaikki-2026-07-06
отърещи|verb|f75f01c56a8e3ced	present-active-participle	0	formation	yusht-hard	dictionary-principal-part	verb:participle:present-active:citation	отърекꙑ		wiktionary-kaikki-2026-07-06
отърещи|verb|f75f01c56a8e3ced	present-active-participle	0	stem	отърек	dictionary-principal-part	verb:participle:present-active:citation	отърекꙑ		wiktionary-kaikki-2026-07-06
отърещи|verb|f75f01c56a8e3ced	present-passive-participle	0	formation	om	dictionary-principal-part	verb:participle:present-passive:citation	отърекомъ		wiktionary-kaikki-2026-07-06
отърещи|verb|f75f01c56a8e3ced	present-passive-participle	0	stem	отърек	dictionary-principal-part	verb:participle:present-passive:citation	отърекомъ		wiktionary-kaikki-2026-07-06
отъринѫти|verb|b44b2ede49b42606	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
отъскочити|verb|36ccb2435c3b8646	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
отъсѣкнѫти|verb|6b69c6c8ea4a9bc6	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
отъщетити|verb|8d479bba3aa0d1ff	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
отѧти|verb|12abb23fe1395741	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
отѧти|verb|12abb23fe1395741	imperfect	0	formation	yat-a	dictionary-principal-part	verb:finite:imperfect:1:sg	отьмѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
отѧти|verb|12abb23fe1395741	imperfect	0	stem	отьм	dictionary-principal-part	verb:finite:imperfect:1:sg	отьмѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
отѧти|verb|12abb23fe1395741	imperfect	0	variant-policy	uncontracted-only	curated-grammar-override	verb:finite:imperfect:1:sg	отьмѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	UT OCS Online lesson 1 §4.2 https://lrc.la.utexas.edu/eieol/ocsol/10#grammar_967
отѧти|verb|12abb23fe1395741	l-participle	0	stem	отѧ	dictionary-principal-part	verb:l-participle:m:sg	отѧлъ	verb:l-participle:f:sg || verb:l-participle:n:sg || verb:l-participle:m:du || verb:l-participle:f:du || verb:l-participle:n:du || verb:l-participle:m:pl || verb:l-participle:f:pl || verb:l-participle:n:pl	wiktionary-kaikki-2026-07-06
отѧти|verb|12abb23fe1395741	past-active-participle	0	formation	ush	dictionary-principal-part	verb:participle:past-active:citation	отьмъ		wiktionary-kaikki-2026-07-06
отѧти|verb|12abb23fe1395741	past-active-participle	0	stem	отьм	dictionary-principal-part	verb:participle:past-active:citation	отьмъ		wiktionary-kaikki-2026-07-06
отѧти|verb|12abb23fe1395741	past-passive-participle	0	formation	t	dictionary-principal-part	verb:participle:past-passive:citation	отѧтъ		wiktionary-kaikki-2026-07-06
отѧти|verb|12abb23fe1395741	past-passive-participle	0	stem	отѧ	dictionary-principal-part	verb:participle:past-passive:citation	отѧтъ		wiktionary-kaikki-2026-07-06
отѧти|verb|12abb23fe1395741	present	0	class	IA1	dictionary-headword-metadata	headword:class	IA1		wiktionary-kaikki-2026-07-06
отѧти|verb|12abb23fe1395741	present	0	first-singular-stem	отьм	dictionary-principal-part	verb:finite:present:1:sg	отьмѫ		wiktionary-kaikki-2026-07-06
отѧти|verb|12abb23fe1395741	present	0	stem	отьм	dictionary-principal-part	verb:finite:present:2:sg	отьмеши	verb:finite:present:3:sg || verb:finite:present:1:du || verb:finite:present:2:du || verb:finite:present:3:du || verb:finite:present:1:pl || verb:finite:present:2:pl || verb:finite:present:3:pl	wiktionary-kaikki-2026-07-06
отѧти|verb|12abb23fe1395741	present-active-participle	0	formation	yusht-hard	dictionary-principal-part	verb:participle:present-active:citation	отьмꙑ		wiktionary-kaikki-2026-07-06
отѧти|verb|12abb23fe1395741	present-active-participle	0	stem	отьм	dictionary-principal-part	verb:participle:present-active:citation	отьмꙑ		wiktionary-kaikki-2026-07-06
отѧти|verb|12abb23fe1395741	present-passive-participle	0	formation	om	dictionary-principal-part	verb:participle:present-passive:citation	отьмомъ		wiktionary-kaikki-2026-07-06
отѧти|verb|12abb23fe1395741	present-passive-participle	0	stem	отьм	dictionary-principal-part	verb:participle:present-passive:citation	отьмомъ		wiktionary-kaikki-2026-07-06
оубити|verb|10a14ce3379cd187	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
оугасити|verb|d6416730f9380f4c	aspect	0	aspect	imperfective	dictionary-headword-metadata	headword:aspect	imperfective		wiktionary-kaikki-2026-07-06
оугаснѫти|verb|774c947d67fdf0e3	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
оуглаголати|verb|c9dbeb925f77e396	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
оугобьзити|verb|50893524840e07f1	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
оудавити|verb|8e55deafc50fb985	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
оударити|verb|f0882dc8db45cb2c	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
оужаснѫти|verb|0f6905b3e59a48a4	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
оузьрѣти|verb|e1a5fa92584e9fc7	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
оузьрѣти|verb|e1a5fa92584e9fc7	imperative	0	formation	i-series	dictionary-principal-part	verb:imperative:1:du	оузьривѣ	verb:imperative:1:du || verb:imperative:2:du || verb:imperative:1:pl || verb:imperative:2:pl	wiktionary-kaikki-2026-07-06
оузьрѣти|verb|e1a5fa92584e9fc7	imperative	0	stem	оузьр	dictionary-principal-part	verb:imperative:2:sg	оузьри	verb:imperative:1:du || verb:imperative:2:du || verb:imperative:1:pl || verb:imperative:2:pl	wiktionary-kaikki-2026-07-06
оузьрѣти|verb|e1a5fa92584e9fc7	imperfect	0	formation	yat-a	dictionary-principal-part	verb:finite:imperfect:1:sg	оузьрѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
оузьрѣти|verb|e1a5fa92584e9fc7	imperfect	0	stem	оузьр	dictionary-principal-part	verb:finite:imperfect:1:sg	оузьрѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
оузьрѣти|verb|e1a5fa92584e9fc7	imperfect	0	variant-policy	uncontracted-only	curated-grammar-override	verb:finite:imperfect:1:sg	оузьрѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	UT OCS Online lesson 1 §4.2 https://lrc.la.utexas.edu/eieol/ocsol/10#grammar_967
оузьрѣти|verb|e1a5fa92584e9fc7	l-participle	0	stem	оузьрѣ	dictionary-principal-part	verb:l-participle:m:sg	оузьрѣлъ	verb:l-participle:f:sg || verb:l-participle:n:sg || verb:l-participle:m:du || verb:l-participle:f:du || verb:l-participle:n:du || verb:l-participle:m:pl || verb:l-participle:f:pl || verb:l-participle:n:pl	wiktionary-kaikki-2026-07-06
оузьрѣти|verb|e1a5fa92584e9fc7	past-active-participle	0	formation	vush	dictionary-principal-part	verb:participle:past-active:citation	оузьрѣвъ		wiktionary-kaikki-2026-07-06
оузьрѣти|verb|e1a5fa92584e9fc7	past-active-participle	0	stem	оузьрѣ	dictionary-principal-part	verb:participle:past-active:citation	оузьрѣвъ		wiktionary-kaikki-2026-07-06
оузьрѣти|verb|e1a5fa92584e9fc7	past-passive-participle	0	formation	n	dictionary-principal-part	verb:participle:past-passive:citation	оузьрѣнъ		wiktionary-kaikki-2026-07-06
оузьрѣти|verb|e1a5fa92584e9fc7	past-passive-participle	0	stem	оузьрѣ	dictionary-principal-part	verb:participle:past-passive:citation	оузьрѣнъ		wiktionary-kaikki-2026-07-06
оузьрѣти|verb|e1a5fa92584e9fc7	present	0	class	II2	dictionary-headword-metadata	headword:class	II2		wiktionary-kaikki-2026-07-06
оузьрѣти|verb|e1a5fa92584e9fc7	present	0	first-singular-stem	оузьр	dictionary-principal-part	verb:finite:present:1:sg	оузьрѭ		wiktionary-kaikki-2026-07-06
оузьрѣти|verb|e1a5fa92584e9fc7	present	0	stem	оузьр	dictionary-principal-part	verb:finite:present:2:sg	оузьриши	verb:finite:present:3:sg || verb:finite:present:1:du || verb:finite:present:2:du || verb:finite:present:3:du || verb:finite:present:1:pl || verb:finite:present:2:pl || verb:finite:present:3:pl	wiktionary-kaikki-2026-07-06
оузьрѣти|verb|e1a5fa92584e9fc7	present-active-participle	0	formation	yesht-soft	dictionary-principal-part	verb:participle:present-active:citation	оузьрѧ		wiktionary-kaikki-2026-07-06
оузьрѣти|verb|e1a5fa92584e9fc7	present-active-participle	0	stem	оузьр	dictionary-principal-part	verb:participle:present-active:citation	оузьрѧ		wiktionary-kaikki-2026-07-06
оузьрѣти|verb|e1a5fa92584e9fc7	present-passive-participle	0	formation	im	dictionary-principal-part	verb:participle:present-passive:citation	оузьримъ		wiktionary-kaikki-2026-07-06
оузьрѣти|verb|e1a5fa92584e9fc7	present-passive-participle	0	stem	оузьр	dictionary-principal-part	verb:participle:present-passive:citation	оузьримъ		wiktionary-kaikki-2026-07-06
оукрасти|verb|2302b3abe21cd666	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
оукрасти|verb|2302b3abe21cd666	imperfect	0	formation	yat-a	dictionary-principal-part	verb:finite:imperfect:1:sg	оукрадѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
оукрасти|verb|2302b3abe21cd666	imperfect	0	stem	оукрад	dictionary-principal-part	verb:finite:imperfect:1:sg	оукрадѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
оукрасти|verb|2302b3abe21cd666	imperfect	0	variant-policy	uncontracted-only	curated-grammar-override	verb:finite:imperfect:1:sg	оукрадѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	UT OCS Online lesson 1 §4.2 https://lrc.la.utexas.edu/eieol/ocsol/10#grammar_967
оукрасти|verb|2302b3abe21cd666	l-participle	0	stem	оукра	dictionary-principal-part	verb:l-participle:m:sg	оукралъ	verb:l-participle:f:sg || verb:l-participle:n:sg || verb:l-participle:m:du || verb:l-participle:f:du || verb:l-participle:n:du || verb:l-participle:m:pl || verb:l-participle:f:pl || verb:l-participle:n:pl	wiktionary-kaikki-2026-07-06
оукрасти|verb|2302b3abe21cd666	past-active-participle	0	formation	ush	dictionary-principal-part	verb:participle:past-active:citation	оукрадъ		wiktionary-kaikki-2026-07-06
оукрасти|verb|2302b3abe21cd666	past-active-participle	0	stem	оукрад	dictionary-principal-part	verb:participle:past-active:citation	оукрадъ		wiktionary-kaikki-2026-07-06
оукрасти|verb|2302b3abe21cd666	past-passive-participle	0	formation	en	dictionary-principal-part	verb:participle:past-passive:citation	оукраденъ		wiktionary-kaikki-2026-07-06
оукрасти|verb|2302b3abe21cd666	past-passive-participle	0	stem	оукрад	dictionary-principal-part	verb:participle:past-passive:citation	оукраденъ		wiktionary-kaikki-2026-07-06
оукрасти|verb|2302b3abe21cd666	present	0	class	IA1	dictionary-headword-metadata	headword:class	IA1		wiktionary-kaikki-2026-07-06
оукрасти|verb|2302b3abe21cd666	present	0	first-singular-stem	оукрад	dictionary-principal-part	verb:finite:present:1:sg	оукрадѫ		wiktionary-kaikki-2026-07-06
оукрасти|verb|2302b3abe21cd666	present	0	stem	оукрад	dictionary-principal-part	verb:finite:present:2:sg	оукрадеши	verb:finite:present:3:sg || verb:finite:present:1:du || verb:finite:present:2:du || verb:finite:present:3:du || verb:finite:present:1:pl || verb:finite:present:2:pl || verb:finite:present:3:pl	wiktionary-kaikki-2026-07-06
оукрасти|verb|2302b3abe21cd666	present-active-participle	0	formation	yusht-hard	dictionary-principal-part	verb:participle:present-active:citation	оукрадꙑ		wiktionary-kaikki-2026-07-06
оукрасти|verb|2302b3abe21cd666	present-active-participle	0	stem	оукрад	dictionary-principal-part	verb:participle:present-active:citation	оукрадꙑ		wiktionary-kaikki-2026-07-06
оукрасти|verb|2302b3abe21cd666	present-passive-participle	0	formation	om	dictionary-principal-part	verb:participle:present-passive:citation	оукрадомъ		wiktionary-kaikki-2026-07-06
оукрасти|verb|2302b3abe21cd666	present-passive-participle	0	stem	оукрад	dictionary-principal-part	verb:participle:present-passive:citation	оукрадомъ		wiktionary-kaikki-2026-07-06
оукротити|verb|380d8bf048ebb3e4	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
оулоучити|verb|5695869497e95539	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
оумирати|verb|07981339bab9c2f3	aspect	0	aspect	imperfective	dictionary-headword-metadata	headword:aspect	imperfective		wiktionary-kaikki-2026-07-06
оумрѣти|verb|c86179420ddc661b	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
оумрѣти|verb|c86179420ddc661b	imperfect	0	formation	yat-a	dictionary-principal-part	verb:finite:imperfect:1:sg	оумьрѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
оумрѣти|verb|c86179420ddc661b	imperfect	0	stem	оумьр	dictionary-principal-part	verb:finite:imperfect:1:sg	оумьрѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
оумрѣти|verb|c86179420ddc661b	imperfect	0	variant-policy	uncontracted-only	curated-grammar-override	verb:finite:imperfect:1:sg	оумьрѣахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	UT OCS Online lesson 1 §4.2 https://lrc.la.utexas.edu/eieol/ocsol/10#grammar_967
оумрѣти|verb|c86179420ddc661b	l-participle	0	stem	оумрь	dictionary-principal-part	verb:l-participle:m:sg	оумрьлъ	verb:l-participle:f:sg || verb:l-participle:n:sg || verb:l-participle:m:du || verb:l-participle:f:du || verb:l-participle:n:du || verb:l-participle:m:pl || verb:l-participle:f:pl || verb:l-participle:n:pl	wiktionary-kaikki-2026-07-06
оумрѣти|verb|c86179420ddc661b	past-active-participle	0	formation	ush	dictionary-principal-part	verb:participle:past-active:citation	оумьръ		wiktionary-kaikki-2026-07-06
оумрѣти|verb|c86179420ddc661b	past-active-participle	0	stem	оумьр	dictionary-principal-part	verb:participle:past-active:citation	оумьръ		wiktionary-kaikki-2026-07-06
оумрѣти|verb|c86179420ddc661b	present	0	class	IA1	dictionary-headword-metadata	headword:class	IA1		wiktionary-kaikki-2026-07-06
оумрѣти|verb|c86179420ddc661b	present	0	first-singular-stem	оумьр	dictionary-principal-part	verb:finite:present:1:sg	оумьрѫ		wiktionary-kaikki-2026-07-06
оумрѣти|verb|c86179420ddc661b	present	0	stem	оумьр	dictionary-principal-part	verb:finite:present:2:sg	оумьреши	verb:finite:present:3:sg || verb:finite:present:1:du || verb:finite:present:2:du || verb:finite:present:3:du || verb:finite:present:1:pl || verb:finite:present:2:pl || verb:finite:present:3:pl	wiktionary-kaikki-2026-07-06
оумрѣти|verb|c86179420ddc661b	present-active-participle	0	formation	yusht-hard	dictionary-principal-part	verb:participle:present-active:citation	оумьрꙑ		wiktionary-kaikki-2026-07-06
оумрѣти|verb|c86179420ddc661b	present-active-participle	0	stem	оумьр	dictionary-principal-part	verb:participle:present-active:citation	оумьрꙑ		wiktionary-kaikki-2026-07-06
оумѣти|verb|4e2cd2785998e065	aspect	0	aspect	imperfective	dictionary-headword-metadata	headword:aspect	imperfective		wiktionary-kaikki-2026-07-06
оумѧкнѫти|verb|06feda98670782b4	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
оумꙑслити|verb|556020737df32dd6	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
оумꙑслити|verb|556020737df32dd6	imperative	0	formation	i-series	dictionary-principal-part	verb:imperative:1:du	оумꙑсливѣ	verb:imperative:1:du || verb:imperative:2:du || verb:imperative:1:pl || verb:imperative:2:pl	wiktionary-kaikki-2026-07-06
оумꙑслити|verb|556020737df32dd6	imperative	0	stem	оумꙑсл	dictionary-principal-part	verb:imperative:2:sg	оумꙑсли	verb:imperative:1:du || verb:imperative:2:du || verb:imperative:1:pl || verb:imperative:2:pl	wiktionary-kaikki-2026-07-06
оумꙑслити|verb|556020737df32dd6	imperfect	0	formation	a	dictionary-principal-part	verb:finite:imperfect:1:sg	оумꙑшлꙗахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
оумꙑслити|verb|556020737df32dd6	imperfect	0	stem	оумꙑшлꙗ	dictionary-principal-part	verb:finite:imperfect:1:sg	оумꙑшлꙗахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	wiktionary-kaikki-2026-07-06
оумꙑслити|verb|556020737df32dd6	imperfect	0	variant-policy	uncontracted-only	curated-grammar-override	verb:finite:imperfect:1:sg	оумꙑшлꙗахъ	verb:finite:imperfect:2:sg || verb:finite:imperfect:3:sg || verb:finite:imperfect:1:du || verb:finite:imperfect:2:du || verb:finite:imperfect:3:du || verb:finite:imperfect:1:pl || verb:finite:imperfect:2:pl || verb:finite:imperfect:3:pl	UT OCS Online lesson 1 §4.2 https://lrc.la.utexas.edu/eieol/ocsol/10#grammar_967
оумꙑслити|verb|556020737df32dd6	l-participle	0	stem	оумꙑсли	dictionary-principal-part	verb:l-participle:m:sg	оумꙑслилъ	verb:l-participle:f:sg || verb:l-participle:n:sg || verb:l-participle:m:du || verb:l-participle:f:du || verb:l-participle:n:du || verb:l-participle:m:pl || verb:l-participle:f:pl || verb:l-participle:n:pl	wiktionary-kaikki-2026-07-06
оумꙑслити|verb|556020737df32dd6	past-active-participle	0	formation	ish	dictionary-principal-part	verb:participle:past-active:citation	оумꙑшл҄ь		wiktionary-kaikki-2026-07-06
оумꙑслити|verb|556020737df32dd6	past-active-participle	0	stem	оумꙑшл҄	dictionary-principal-part	verb:participle:past-active:citation	оумꙑшл҄ь		wiktionary-kaikki-2026-07-06
оумꙑслити|verb|556020737df32dd6	past-active-participle	1	formation	vush	dictionary-principal-part	verb:participle:past-active:citation	оумꙑсливъ		wiktionary-kaikki-2026-07-06
оумꙑслити|verb|556020737df32dd6	past-active-participle	1	stem	оумꙑсли	dictionary-principal-part	verb:participle:past-active:citation	оумꙑсливъ		wiktionary-kaikki-2026-07-06
оумꙑслити|verb|556020737df32dd6	past-passive-participle	0	formation	n	dictionary-principal-part	verb:participle:past-passive:citation	оумꙑшлѥнъ		wiktionary-kaikki-2026-07-06
оумꙑслити|verb|556020737df32dd6	past-passive-participle	0	stem	оумꙑшлѥ	dictionary-principal-part	verb:participle:past-passive:citation	оумꙑшлѥнъ		wiktionary-kaikki-2026-07-06
оумꙑслити|verb|556020737df32dd6	present	0	class	II1	dictionary-headword-metadata	headword:class	II1		wiktionary-kaikki-2026-07-06
оумꙑслити|verb|556020737df32dd6	present	0	first-singular-stem	оумꙑшл	dictionary-principal-part	verb:finite:present:1:sg	оумꙑшлѭ		wiktionary-kaikki-2026-07-06
оумꙑслити|verb|556020737df32dd6	present	0	stem	оумꙑсл	dictionary-principal-part	verb:finite:present:2:sg	оумꙑслиши	verb:finite:present:3:sg || verb:finite:present:1:du || verb:finite:present:2:du || verb:finite:present:3:du || verb:finite:present:1:pl || verb:finite:present:2:pl || verb:finite:present:3:pl	wiktionary-kaikki-2026-07-06
оумꙑслити|verb|556020737df32dd6	present-active-participle	0	formation	yesht-soft	dictionary-principal-part	verb:participle:present-active:citation	оумꙑслѧ		wiktionary-kaikki-2026-07-06
оумꙑслити|verb|556020737df32dd6	present-active-participle	0	stem	оумꙑсл	dictionary-principal-part	verb:participle:present-active:citation	оумꙑслѧ		wiktionary-kaikki-2026-07-06
оумꙑслити|verb|556020737df32dd6	present-passive-participle	0	formation	im	dictionary-principal-part	verb:participle:present-passive:citation	оумꙑслимъ		wiktionary-kaikki-2026-07-06
оумꙑслити|verb|556020737df32dd6	present-passive-participle	0	stem	оумꙑсл	dictionary-principal-part	verb:participle:present-passive:citation	оумꙑслимъ		wiktionary-kaikki-2026-07-06
оунꙑти|verb|dd435438cb6f67cb	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
оупити|verb|a112f4dddc07ef0b	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
оупъвати|verb|5a71316038c036a8	aspect	0	aspect	imperfective	dictionary-headword-metadata	headword:aspect	imperfective		wiktionary-kaikki-2026-07-06
оустроити|verb|aa7e22cc1ef88902	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
оустрьмити|verb|52780e829f64a142	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
оусꙑрити|verb|c87ac4c47d19111d	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
оутврьдити|verb|897380a37d508830	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
оутомити|verb|2dc758df8d11b8c3	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
оутръпати|verb|5709ce2466999198	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
оутѣшити|verb|5d6ee9276a326ba8	aspect	0	aspect	perfective	dictionary-headword-metadata	headword:aspect	perfective		wiktionary-kaikki-2026-07-06
оутѣшити|verb|5d6ee9276a326ba8	imperative	0	formation	i-series	dictionary-principal-part	verb:imperative:1:du	оутѣшивѣ	verb:imperative:1:du || verb:imperative:2:du || verb:imperative:1:pl || verb:imperative:2:pl	wiktionary-kaikki-2026-07-06
оутѣшити|verb|5d6ee9276a326ba8	imperative	0	stem	оутѣш	dictionary-principal-part	verb:imperative:2:sg	оутѣши	verb:imperative:1:du || verb:imperative:2:du || verb:imperative:1:pl || verb:imperative:2:pl	wiktionary-kaikki-2026-07-06
