id	lemma	page_word	key	pos	class	raw_class	gender	animacy	number_restriction	head_templates	signature
ковати|verb|1ae22f5d804d1159	ковати	ковати	ковати	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	1ae22f5d804d1159
ковъ|noun|23a4ede0e9133227	ковъ	ковъ	ковъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	23a4ede0e9133227
ковьникъ|noun|43ba7e461c890406	ковьникъ	ковьникъ	ковьникъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	43ba7e461c890406
ковьчегъ|noun|28bc83e9ef7951af	ковьчегъ	ковьчегъ	ковьчегъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	28bc83e9ef7951af
ковьчежьць|noun|ae0b1f9815d9a4d7	ковьчежьць	ковьчежьць	ковьчежьць	noun	jo-m-soft	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	ae0b1f9815d9a4d7
кожа|noun|24724bb19abea41c	кожа	кожа	кожа	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	24724bb19abea41c
коза|noun|8f941f7baff385c7	коза	коза	коза	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	8f941f7baff385c7
козла|noun|e99d9ddecf7a34b2	козла	козла	козла	noun	raw:a-stem	a-stem				[{"name":"head","args":{"1":"cu","2":"noun","g":"?","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{}}]	e99d9ddecf7a34b2
козьлищь|noun|57ac3ba224c3a6a3	козьлищь	козьлищь	козьлищь	noun	i-m	i-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	57ac3ba224c3a6a3
козьлъ|noun|a2b6f4d976145589	козьлъ	козьлъ	козьлъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	a2b6f4d976145589
козьлѧ|noun|7bb20a2c85eb5673	козьлѧ	козьлѧ	козьлѧ	noun	nt-n	nt-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	7bb20a2c85eb5673
кокотъ|noun|eea6bf8ea81f8d20	кокотъ	кокотъ	кокотъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	eea6bf8ea81f8d20
кокошь|noun|2ef23ec1fda90e25	кокошь	кокошь	кокошь	noun	i-f	i-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	2ef23ec1fda90e25
кола|noun|b4bebc1d15ef55a5	кола	кола	кола	noun	jo-n-soft	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	b4bebc1d15ef55a5
коло|noun|13c1626591271f79	коло	коло	коло	noun	s-n	s-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	13c1626591271f79
колъ|noun|58c857a24065b9a0	колъ	колъ	колъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	58c857a24065b9a0
колѣбати|verb|ad06bbeb723cc92e	колѣбати	колѣбати	колѣбати	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	ad06bbeb723cc92e
колѣно|noun|ef69504aba111acb	колѣно	колѣно	колѣно	noun	o-n-hard	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	ef69504aba111acb
колѧда|noun|e46e95271d0c0c72	колѧда	колѧда	колѧда	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	e46e95271d0c0c72
конобъ|noun|8138f4d0f620fd7a	конобъ	конобъ	конобъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	8138f4d0f620fd7a
конопь|noun|1eee1899aa3db5b5	конопь	конопь	конопь	noun	i-m	i-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	1eee1899aa3db5b5
конь|noun|b88e60228c8308af	конь	конь	конь	noun	i-m	i-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	b88e60228c8308af
коньць|noun|8365c42b8673e600	коньць	коньць	коньць	noun	jo-m-soft	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	8365c42b8673e600
коньчина|noun|73b632d35a9645a2	коньчина	коньчина	коньчина	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	73b632d35a9645a2
кон҄ь|noun|4119966262dce409	кон҄ь	конь	кон҄ь	noun	jo-m-soft	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","head":"кон҄ь","sc":"Cyrs"}}]	4119966262dce409
копати|verb|7c2dadf09ceb9c76	копати	копати	копати	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	7c2dadf09ceb9c76
копииникъ|noun|bee4fa81cb3c5d2b	копииникъ	копииникъ	копииникъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	bee4fa81cb3c5d2b
копиѥ|noun|aab81f2a5c821ca1	копиѥ	копиѥ	копиѥ	noun	jo-n-soft	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	aab81f2a5c821ca1
копръ|noun|ce3704e3fb7fb03d	копръ	копръ	копръ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	ce3704e3fb7fb03d
корабл҄ь|noun|1c62811e40612f5e	корабл҄ь	корабль	корабл҄ь	noun	jo-m-soft	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"корабл҄ь","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m","head":"корабл҄ь"}}]	1c62811e40612f5e
корабл҄ьникъ|noun|b904d2c2fac50a4c	корабл҄ьникъ	корабльникъ	корабл҄ьникъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"корабл҄ьникъ","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m","head":"корабл҄ьникъ"}}]	b904d2c2fac50a4c
корабь|noun|35b007cc7371e179	корабь	корабь	корабь	noun	i-f	i-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	35b007cc7371e179
корабьчии|noun|2da91d2f7c8c69f0	корабьчии	корабьчии	корабьчии	noun	raw:a-stem	a-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	2da91d2f7c8c69f0
корабьчьи|noun|d6953816eae2fc21	корабьчьи	корабьчьи	корабьчьи	noun	raw:a-stem	a-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	d6953816eae2fc21
кореньѥ|noun|ed1eac531d811dbf	кореньѥ	кореньѥ	кореньѥ	noun	jo-n-soft	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	ed1eac531d811dbf
користь|noun|a5828cdef8577b29	користь	користь	користь	noun	i-f	i-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	a5828cdef8577b29
корити|verb|3e92b7d633996f88	корити	корити	корити	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	3e92b7d633996f88
корьць|noun|a766231f8ff852aa	корьць	корьць	корьць	noun	jo-m-soft	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	a766231f8ff852aa
корꙑ|noun|15af5affb11ac318	корꙑ	корень	корꙑ	noun	n-m	n-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	15af5affb11ac318
коснѫти|verb|0f1818ed23762d09	коснѫти	коснѫти	коснѫти	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"pf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"pf"}}]	0f1818ed23762d09
кость|noun|79039f3bc1a3d8cf	кость	кость	кость	noun	i-f	i-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	79039f3bc1a3d8cf
котора|noun|891a528a78db0fab	котора	котора	котора	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	891a528a78db0fab
котъка|noun|4e375299477707bc	котъка	котъка	котъка	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	4e375299477707bc
котьлъ|noun|81ba0dbeefacebdd	котьлъ	котьлъ	котьлъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	81ba0dbeefacebdd
коудити|verb|d188f044747e2947	коудити	коудити	коудити	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	d188f044747e2947
коумиръ|noun|12ec48d710dff036	коумиръ	коумиръ	коумиръ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	12ec48d710dff036
коупити|verb|af48d6a0d3488cfa	коупити	коупити	коупити	verb	II1	II1				[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"pf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"pf"}}]	af48d6a0d3488cfa
коуплꙗ|noun|424636ea1fb944a0	коуплꙗ	коуплꙗ	коуплꙗ	noun	ja-soft	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	424636ea1fb944a0
коупъ|noun|d7c837e4039585ee	коупъ	коупъ	коупъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	d7c837e4039585ee
коупьцъ|noun|95f98c332865e7e8	коупьцъ	коупьць	коупьцъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	95f98c332865e7e8
коуръ|noun|1f537bbba8356aac	коуръ	коуръ	коуръ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	1f537bbba8356aac
кошара|noun|b31a085313c91a21	кошара	кошара	кошара	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	b31a085313c91a21
кошь|noun|bc637f48b663b59c	кошь	кошь	кошь	noun	jo-m-soft	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	bc637f48b663b59c
кошьница|noun|f355943a74cb66c2	кошьница	кошьница	кошьница	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	f355943a74cb66c2
крабии|noun|3d72f1bb830be94c	крабии	крабии	крабии	noun	ja-soft	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	3d72f1bb830be94c
крабьи|noun|8393411a6f2864fb	крабьи	крабьи	крабьи	noun	ja-soft	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	8393411a6f2864fb
крагуи|noun|9e30968adcd75e7b	крагуи	крагуі	крагуи	noun	raw:a-stem	a-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	9e30968adcd75e7b
крада|noun|70e15edca4dfb99d	крада	крада	крада	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	70e15edca4dfb99d
краи|noun|012a39e059378279	краи	краи	краи	noun	jo-m-soft	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	012a39e059378279
крамола|noun|6050d830962055d4	крамола	крамола	крамола	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	6050d830962055d4
крамольникъ|noun|7b109777ba1b77a7	крамольникъ	крамольникъ	крамольникъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	7b109777ba1b77a7
краса|noun|48d71aab82916728	краса	краса	краса	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	48d71aab82916728
красити|verb|e16f9a43c6bcbf99	красити	красити	красити	verb						[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	e16f9a43c6bcbf99
красота|noun|e23973f966505bfa	красота	красота	красота	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	e23973f966505bfa
краста|noun|37770c2ccfa0834d	краста	краста	краста	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	37770c2ccfa0834d
красти|verb|765d82bab89114d0	красти	красти	красти	verb	IA1	IA1				[{"name":"head","args":{"1":"cu","10":"","11":"or","12":"","13":"or","14":"","2":"verb","3":"","4":"","5":"or","6":"","7":"or","8":"","9":"","g":"impf","head":"","tr":""}},{"name":"cu-verb","args":{"1":"impf"}}]	765d82bab89114d0
крастѣль|noun|2bb48396f16e4659	крастѣль	крастѣль	крастѣль	noun	i-f	i-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	2bb48396f16e4659
кратъ|noun|ae88a8b0d3bb4f05	кратъ	кратъ	кратъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	ae88a8b0d3bb4f05
кратъкъ|adj|3f8baeef96653c59	кратъкъ	кратъкъ	кратъкъ	adj	adj-hard					[{"name":"head","args":{"1":"cu","10":"","11":"","12":"","13":"","14":"","15":"","16":"","17":"","18":"","19":"","2":"adjective","20":"","21":"","22":"","3":"","4":"","5":"","6":"","7":"","8":"","9":"","head":"","sc":"","tr":""}},{"name":"cu-adj","args":{}}]	3f8baeef96653c59
кремꙑ|noun|4df70e70f1af5825	кремꙑ	кремꙑ	кремꙑ	noun	n-m	n-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	4df70e70f1af5825
крилатъ|adj|79fb49cb7b680257	крилатъ	крилатъ	крилатъ	adj	adj-hard					[{"name":"head","args":{"1":"cu","10":"","11":"","12":"","13":"","14":"","15":"","16":"","17":"","18":"","19":"","2":"adjective","20":"","21":"","22":"","3":"","4":"","5":"","6":"","7":"","8":"","9":"","head":"","sc":"","tr":""}},{"name":"cu-adj","args":{}}]	79fb49cb7b680257
крилатьць|noun|68c97ca26290ca7d	крилатьць	крилатьць	крилатьць	noun	jo-m-soft	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	68c97ca26290ca7d
крило|noun|7406179c2a8228d8	крило	крило	крило	noun	o-n-hard	o-stem	n			[{"name":"head","args":{"1":"cu","2":"noun","g":"n","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"n"}}]	7406179c2a8228d8
криница|noun|b1e43fbab4836a76	криница	криница	криница	noun	a-hard	a-stem	f			[{"name":"head","args":{"1":"cu","2":"noun","g":"f","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"f"}}]	b1e43fbab4836a76
кринъ|noun|241ecb1d9d7cfb43	кринъ	кринъ	кринъ	noun	o-m-hard	o-stem	m			[{"name":"head","args":{"1":"cu","2":"noun","g":"m","g2":"","g3":"","head":"","sc":"","tr":""}},{"name":"cu-noun","args":{"1":"m"}}]	241ecb1d9d7cfb43
